,STATION_ID,EXTERNAL_LOCATION_ID,UNIT,IMPORT_SOURCE,EXTERNAL_PARAMETER_ID,TIMESTEP_HOUR
306,566F38D13405FECABD37117F11AAF25FE06E738A,566F38D13405FECABD37117F11AAF25FE06E738A,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
408,FF887BE101D32A1867ABF36C377A66F6364C2758,FF887BE101D32A1867ABF36C377A66F6364C2758,millimetre,WHOS,4E47D870E717581F520F6C4EBE8E23962A880107,24.0
419,39993AAFFE7DB2887977FDB7340756A95A210002,39993AAFFE7DB2887977FDB7340756A95A210002,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
424,5B97D84CD172BB83784EB97426995B936033EAD2,5B97D84CD172BB83784EB97426995B936033EAD2,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
426,A2D3D6F10313722D252028DD4BC7BB0B220CB87E,A2D3D6F10313722D252028DD4BC7BB0B220CB87E,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
444,BA38E8F2C2F1EA246ACA9AA60C87E25564785B5B,BA38E8F2C2F1EA246ACA9AA60C87E25564785B5B,millimetre,WHOS,4E47D870E717581F520F6C4EBE8E23962A880107,24.0
448,0A1ABDE1C9A5EF12BCEAE3AA7CD245C2408D04EB,0A1ABDE1C9A5EF12BCEAE3AA7CD245C2408D04EB,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
449,45355E7831EFFB569CCF606A8FD84B353C8F69B3,45355E7831EFFB569CCF606A8FD84B353C8F69B3,millimetre,WHOS,7075721786F52D17847D1D6369D0F3E794795E5C,3.0
491,48FC85A77D0173BCB59491E882ECC637D079D037,48FC85A77D0173BCB59491E882ECC637D079D037,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
495,9ED8D349D9A16F34BC9E2C5D373F1E05C28C8575,9ED8D349D9A16F34BC9E2C5D373F1E05C28C8575,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
521,627B47CC4C6E65A052E09FC46447EA2DB6CA383C,627B47CC4C6E65A052E09FC46447EA2DB6CA383C,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
525,EB9356717C72E29ECC95C1C83FE0A8FC81A9AFEE,EB9356717C72E29ECC95C1C83FE0A8FC81A9AFEE,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
527,501A5E9FFA752064F7AE58DFA3DC81CB281E7EB5,501A5E9FFA752064F7AE58DFA3DC81CB281E7EB5,millimetre,WHOS,AF6C35E61AC362E0151B6458DADCB032043B67EA,
577,403C9BC28C0F5BB4E134BBC8C5B9BAF981A605CF,403C9BC28C0F5BB4E134BBC8C5B9BAF981A605CF,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
615,0E9CD8F13DD209AAE81185706B84C76A4B782F7E,0E9CD8F13DD209AAE81185706B84C76A4B782F7E,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
617,0156B2319F736A916599B06D00D2CBF07153FE7A,0156B2319F736A916599B06D00D2CBF07153FE7A,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
629,E15D648B52DE962A9F5C081D42D3692C4D21E02B,E15D648B52DE962A9F5C081D42D3692C4D21E02B,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
639,BC81DA14E538FBD597D487DB47380BF747CC7041,BC81DA14E538FBD597D487DB47380BF747CC7041,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
654,8636DAA499458D67F3E88B24B3E567B4F2E51F00,8636DAA499458D67F3E88B24B3E567B4F2E51F00,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
672,BCA442A90AFDADC993E6935CACB796AC9CD0F881,BCA442A90AFDADC993E6935CACB796AC9CD0F881,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
686,45B9D55E07FFF444E8E031E8AC948B11EEBF5476,45B9D55E07FFF444E8E031E8AC948B11EEBF5476,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
689,DDD0B4518901804BA3BF5A8B4F3D523FD6CE18AE,DDD0B4518901804BA3BF5A8B4F3D523FD6CE18AE,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
691,17AB9FC486946159174066DF92F83432EC9EB855,17AB9FC486946159174066DF92F83432EC9EB855,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
743,57E7DC426420632F47300E86E22B202485C65909,57E7DC426420632F47300E86E22B202485C65909,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
754,471B9C7393006C40D26C5C56BBD8D02EB9544743,471B9C7393006C40D26C5C56BBD8D02EB9544743,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
758,B334385720DA7923C4DD850EFD0843E7526C1027,B334385720DA7923C4DD850EFD0843E7526C1027,millimetre,WHOS,7075721786F52D17847D1D6369D0F3E794795E5C,3.0
767,350A40E22AB8215D44360EABC2C6D62AD758A388,350A40E22AB8215D44360EABC2C6D62AD758A388,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
805,29C877DE5FBDFEED6D1A06F17C719145A7E9A29C,29C877DE5FBDFEED6D1A06F17C719145A7E9A29C,millimetre,WHOS,3E4D685B1B2B4A439738E82360E8541EC66BE7F4,
841,B8A367E00EA00CFC689776D529F104E3041337B5,B8A367E00EA00CFC689776D529F104E3041337B5,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
846,17454CA5D64406DED803A9DBF66BF00E9435C687,17454CA5D64406DED803A9DBF66BF00E9435C687,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
857,9D492713921F5BB4A210106734808C2633990B1E,9D492713921F5BB4A210106734808C2633990B1E,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
879,721CB1FEDC6C777D123832BE012252EFD835B9D8,721CB1FEDC6C777D123832BE012252EFD835B9D8,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
922,F23187EE98154AC50F301D892F19C1D192791CBC,F23187EE98154AC50F301D892F19C1D192791CBC,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
958,293590FCF277F9903FDB303C7B9F281962D78E30,293590FCF277F9903FDB303C7B9F281962D78E30,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
967,A9F8E9D9230334EB4AFFA1CFD8FD718AB8A13E09,A9F8E9D9230334EB4AFFA1CFD8FD718AB8A13E09,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
991,38281EE8F3EC574893B307ED6FCD724333BE8320,38281EE8F3EC574893B307ED6FCD724333BE8320,millimetre,WHOS,4E47D870E717581F520F6C4EBE8E23962A880107,24.0
993,E0FF6B3C817A297BDD0CC8CA984812C1081FF855,E0FF6B3C817A297BDD0CC8CA984812C1081FF855,millimetre,WHOS,4E47D870E717581F520F6C4EBE8E23962A880107,24.0
12,1B2B69A4423E616C8B97EADCB26EC2787235596A,1B2B69A4423E616C8B97EADCB26EC2787235596A,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
31,6C3C57544480FE5A53007788A0D693A00E9299A8,6C3C57544480FE5A53007788A0D693A00E9299A8,millimetre,WHOS,4E47D870E717581F520F6C4EBE8E23962A880107,24.0
66,5B86C8D40C0DA501C75BF6CB604EBADC1758BCD4,5B86C8D40C0DA501C75BF6CB604EBADC1758BCD4,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
69,3EFEDDB4FE1DC5907017E5B4245E4A99BF493E76,3EFEDDB4FE1DC5907017E5B4245E4A99BF493E76,millimetre,WHOS,7075721786F52D17847D1D6369D0F3E794795E5C,3.0
99,1F0FA30A7804A023A50B6DC58AAE4B387702D70C,1F0FA30A7804A023A50B6DC58AAE4B387702D70C,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
119,A7F4E5A0650AA84F380207589AD3FD6F81873B3D,A7F4E5A0650AA84F380207589AD3FD6F81873B3D,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
130,F085E49641F7173B65A8838100B823ECC724A98F,F085E49641F7173B65A8838100B823ECC724A98F,millimetre,WHOS,B838A449A5FBC64CBB8A204A5CD614519EB0844A,24.0
133,6372E965CDD1310F4721BB187FCADF6EA813AFB7,6372E965CDD1310F4721BB187FCADF6EA813AFB7,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
168,B6A29753493DCF5F4D88F0879068BBD6B5EF5274,B6A29753493DCF5F4D88F0879068BBD6B5EF5274,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
193,88E8470393921BB95CA02DABC015BCFA188A27F7,88E8470393921BB95CA02DABC015BCFA188A27F7,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
234,3B93872364B832074540F17E1A42551EC3F90E92,3B93872364B832074540F17E1A42551EC3F90E92,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
249,056E2B56202DD0CAB4B8EC0E86F4BFF279AF23AC,056E2B56202DD0CAB4B8EC0E86F4BFF279AF23AC,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
260,AEA97253614D6D491DAA54AA9F261736DD0CC7F4,AEA97253614D6D491DAA54AA9F261736DD0CC7F4,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
278,5E88A8FAC5180EF3FE83BA424FC891F4D6201313,5E88A8FAC5180EF3FE83BA424FC891F4D6201313,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
291,BC4BE4F212AFE914797ECA9DB04ABEFF8F684941,BC4BE4F212AFE914797ECA9DB04ABEFF8F684941,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
311,E693F2732932BC9021138B710BC6E75C2CB42336,E693F2732932BC9021138B710BC6E75C2CB42336,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
346,62622B3D57D0ABEDF1C7046436A8DDFDFEF8505D,62622B3D57D0ABEDF1C7046436A8DDFDFEF8505D,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
397,5EFD4381285A208CA220860BF6F1F9F404F1BC65,5EFD4381285A208CA220860BF6F1F9F404F1BC65,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
399,3CAB4E95E0DBB175F1913673CF297A916636B9B5,3CAB4E95E0DBB175F1913673CF297A916636B9B5,millimetre,WHOS,7075721786F52D17847D1D6369D0F3E794795E5C,3.0
423,AF2CB9566ED27CDA9A3530BCF8F7FEA58BEE27C8,AF2CB9566ED27CDA9A3530BCF8F7FEA58BEE27C8,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
457,96CE458A22A74B2BC3F4E367845FF3AE36BF9918,96CE458A22A74B2BC3F4E367845FF3AE36BF9918,millimetre,WHOS,B838A449A5FBC64CBB8A204A5CD614519EB0844A,24.0
489,CF2DB0E20DD5574DCB910BCB7C87E788108AA432,CF2DB0E20DD5574DCB910BCB7C87E788108AA432,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
501,9A52F20EE82B64D845666B8201C6B10BC9A15C61,9A52F20EE82B64D845666B8201C6B10BC9A15C61,millimetre,WHOS,4E47D870E717581F520F6C4EBE8E23962A880107,24.0
532,6E9380A487A18EF0247B7221D2175048CC7EC175,6E9380A487A18EF0247B7221D2175048CC7EC175,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
557,50AE00FA0E96B1B3EB3FB924C66460F7FEC17A5C,50AE00FA0E96B1B3EB3FB924C66460F7FEC17A5C,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
561,C4A9F81DDD095E2729956D8FB01097FA47D8B28B,C4A9F81DDD095E2729956D8FB01097FA47D8B28B,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
570,8C3A93D1CBD908DDB0CF466BE63F0F7C7C2C8F8F,8C3A93D1CBD908DDB0CF466BE63F0F7C7C2C8F8F,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
635,4552A4864679C04AE66586FA458A70C64BB8D0E3,4552A4864679C04AE66586FA458A70C64BB8D0E3,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
662,46CB3FACE77394C078B949C0AA657D2B5FC32DC9,46CB3FACE77394C078B949C0AA657D2B5FC32DC9,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
712,605CB03F11833A238911BDA3993113BF5E58590F,605CB03F11833A238911BDA3993113BF5E58590F,millimetre,WHOS,3E4D685B1B2B4A439738E82360E8541EC66BE7F4,
718,931EB077B8223E30698A235DF51C6316F590514E,931EB077B8223E30698A235DF51C6316F590514E,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
721,4264A0CCB45BB039457E8A5F66B6EE3C32299BA2,4264A0CCB45BB039457E8A5F66B6EE3C32299BA2,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
724,A8646A2D3DFD24E17ABE39295A66585143190ECD,A8646A2D3DFD24E17ABE39295A66585143190ECD,millimetre,WHOS,7075721786F52D17847D1D6369D0F3E794795E5C,3.0
738,3391CE7400E9EC1C1126E40EF4CE37DF04765302,3391CE7400E9EC1C1126E40EF4CE37DF04765302,millimetre,WHOS,B838A449A5FBC64CBB8A204A5CD614519EB0844A,24.0
740,8C4728D9AC3033154962586B1170CDCA031FB4AB,8C4728D9AC3033154962586B1170CDCA031FB4AB,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
759,269EC33181465B48EE54461C822718B70780972E,269EC33181465B48EE54461C822718B70780972E,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
777,F0533560E96D0ED4AF67A1B8A230EDBF21F9E594,F0533560E96D0ED4AF67A1B8A230EDBF21F9E594,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
789,6BC26000D18B6B1A89C43025C9CD170E4F31461C,6BC26000D18B6B1A89C43025C9CD170E4F31461C,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
806,221E6D9E524B10E4D5B4945F0A6A22D145F8D527,221E6D9E524B10E4D5B4945F0A6A22D145F8D527,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
837,72E31ABEE7AF117E5C85C57905169D427B348607,72E31ABEE7AF117E5C85C57905169D427B348607,millimetre,WHOS,B838A449A5FBC64CBB8A204A5CD614519EB0844A,24.0
864,C9D8B3A932C789D23CBFD4C119767B4E238560B0,C9D8B3A932C789D23CBFD4C119767B4E238560B0,millimetre,WHOS,5C817E8F57D758E6F6BCECEDBFD9745F6DF894FC,1.0
927,75329505952F2C8CFD61DA37BD74E8EBF636C5B4,75329505952F2C8CFD61DA37BD74E8EBF636C5B4,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
949,FC61F7E7DBA57AB52B1341C0711965A7039F620E,FC61F7E7DBA57AB52B1341C0711965A7039F620E,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
969,71227700C171EA106BD1E29BDF29E908F5C171B2,71227700C171EA106BD1E29BDF29E908F5C171B2,millimetre,WHOS,7075721786F52D17847D1D6369D0F3E794795E5C,3.0
995,B68A766CAA5E240CBCC9A90038EF3DFB9269FF05,B68A766CAA5E240CBCC9A90038EF3DFB9269FF05,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
20,D5FF1DB451BB1659F8464C4F6259734B4F043CE1,D5FF1DB451BB1659F8464C4F6259734B4F043CE1,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
30,DE577527742156F8E4E713423AD0C3DBF98B9DCC,DE577527742156F8E4E713423AD0C3DBF98B9DCC,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
84,6E9D13CC11CA24074BF5BFE28286C5151052F891,6E9D13CC11CA24074BF5BFE28286C5151052F891,millimetre,WHOS,64E7218F9074369739F0B30C1E74C66B25930556,
104,71227700C171EA106BD1E29BDF29E908F5C171B2,71227700C171EA106BD1E29BDF29E908F5C171B2,millimetre,WHOS,4E47D870E717581F520F6C4EBE8E23962A880107,24.0
114,E586CA680127082E7DDEF54CEABD9A11F1A7B029,E586CA680127082E7DDEF54CEABD9A11F1A7B029,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
167,E326991FA41EACCB86E1128B1BC6D1B0FDF0DFC6,E326991FA41EACCB86E1128B1BC6D1B0FDF0DFC6,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
189,AD4B79A1AA6A284B618318B6AA72C81A9569F6C2,AD4B79A1AA6A284B618318B6AA72C81A9569F6C2,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
205,C56D85772200D2F4F0ED491CB70AF28B0482CC88,C56D85772200D2F4F0ED491CB70AF28B0482CC88,millimetre,WHOS,5C817E8F57D758E6F6BCECEDBFD9745F6DF894FC,1.0
266,9FF1798CEAD65E9F84B7B475F99DC8E014CAE8DA,9FF1798CEAD65E9F84B7B475F99DC8E014CAE8DA,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
272,3043AAD7907665AAA4C8CF3F0380F1125572D713,3043AAD7907665AAA4C8CF3F0380F1125572D713,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
273,487A80AC27F649BEB9370A1A6D5445F00A540C60,487A80AC27F649BEB9370A1A6D5445F00A540C60,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
278,7894647EAD70DEB9A10C1E11322E369DDFE85EBD,7894647EAD70DEB9A10C1E11322E369DDFE85EBD,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
282,8103A918871C9C87153855F021A2B8FE85ACC494,8103A918871C9C87153855F021A2B8FE85ACC494,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
347,478F6AED90129BE6531A0110149BCDDE15F94CA7,478F6AED90129BE6531A0110149BCDDE15F94CA7,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
358,F1756989C286BAC830840A2458A1D2BFDC8D54AB,F1756989C286BAC830840A2458A1D2BFDC8D54AB,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
360,9A52F20EE82B64D845666B8201C6B10BC9A15C61,9A52F20EE82B64D845666B8201C6B10BC9A15C61,millimetre,WHOS,64E7218F9074369739F0B30C1E74C66B25930556,
371,810FD554FE92DF737617841D7EBCAC99D496516C,810FD554FE92DF737617841D7EBCAC99D496516C,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
390,14491F5EDDCE680F3645CA1A4F95B8B54A29816F,14491F5EDDCE680F3645CA1A4F95B8B54A29816F,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
395,D05B0A878904147B9C7A9F0B0BA6B2168C802A14,D05B0A878904147B9C7A9F0B0BA6B2168C802A14,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
396,ECF425708E7A51D0047EAD3824801C786A0948FF,ECF425708E7A51D0047EAD3824801C786A0948FF,millimetre,WHOS,4E47D870E717581F520F6C4EBE8E23962A880107,24.0
401,658E77ED2B8EA634AF10CDCEEFAD0FE05E269CF8,658E77ED2B8EA634AF10CDCEEFAD0FE05E269CF8,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
406,CFD3D2397C3C1111FF2A5573AE4C1756CE800D23,CFD3D2397C3C1111FF2A5573AE4C1756CE800D23,millimetre,WHOS,4E47D870E717581F520F6C4EBE8E23962A880107,24.0
411,43D355482DE3B92000CB33625FFDFC88045010BF,43D355482DE3B92000CB33625FFDFC88045010BF,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
469,A8646A2D3DFD24E17ABE39295A66585143190ECD,A8646A2D3DFD24E17ABE39295A66585143190ECD,millimetre,WHOS,3E4D685B1B2B4A439738E82360E8541EC66BE7F4,
507,2A2422056FE5EF1E2BF27DA8C84F74B434042E9B,2A2422056FE5EF1E2BF27DA8C84F74B434042E9B,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
517,1D30DF005397FBF14DAB1BBD540B12AA8DED57A6,1D30DF005397FBF14DAB1BBD540B12AA8DED57A6,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
548,576C62FAF57C661724C174C1E97F327B99BA9793,576C62FAF57C661724C174C1E97F327B99BA9793,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
550,F24FBBC7701AFE141C850093F0AC4BC85A1874A0,F24FBBC7701AFE141C850093F0AC4BC85A1874A0,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
564,FDA737C7CE5FBFEB657D6E7531994EFD58113800,FDA737C7CE5FBFEB657D6E7531994EFD58113800,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
595,61659DEE2FBF25DEEABC675545D1992AF08BF66D,61659DEE2FBF25DEEABC675545D1992AF08BF66D,millimetre,WHOS,AF6C35E61AC362E0151B6458DADCB032043B67EA,
607,CD968535056BFBC778716F241AAC63E09C388A25,CD968535056BFBC778716F241AAC63E09C388A25,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
616,109312915B23DB8AF425A71171BEA8C206EE24C2,109312915B23DB8AF425A71171BEA8C206EE24C2,millimetre,WHOS,5C817E8F57D758E6F6BCECEDBFD9745F6DF894FC,1.0
634,91B50538E2DDBE1412F6161252EA97E9ABEB50DF,91B50538E2DDBE1412F6161252EA97E9ABEB50DF,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
659,B9014A0C14436F179E0C4F0C4A7A56BFF42B31E3,B9014A0C14436F179E0C4F0C4A7A56BFF42B31E3,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
668,23D50F7D29B7564B0D9BA10AB1C8D3DC49CF0DA2,23D50F7D29B7564B0D9BA10AB1C8D3DC49CF0DA2,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
678,D490203F1230198D9111D967CEB7FADB00987621,D490203F1230198D9111D967CEB7FADB00987621,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
697,4D261DC15C490939A250731B0FA61845D8B5BB73,4D261DC15C490939A250731B0FA61845D8B5BB73,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
702,C54D622760226F30551484B87FDA85E4B1529E72,C54D622760226F30551484B87FDA85E4B1529E72,millimetre,WHOS,3E4D685B1B2B4A439738E82360E8541EC66BE7F4,
707,89089BD384D9BF105A6B39B74801C8046FDAFBFE,89089BD384D9BF105A6B39B74801C8046FDAFBFE,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
725,3653B547CADE9C650CC456AED5DBDC616A53C694,3653B547CADE9C650CC456AED5DBDC616A53C694,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
728,E4AC41D89EDB72336F76B38A9697FB0E4D32A53D,E4AC41D89EDB72336F76B38A9697FB0E4D32A53D,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
742,8C0A26B1DF8F4967F3A695A37BE4F4A0EDC34320,8C0A26B1DF8F4967F3A695A37BE4F4A0EDC34320,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
748,5CBC3A72026EA06BC967FE325E17BA728F82D7EC,5CBC3A72026EA06BC967FE325E17BA728F82D7EC,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
787,4EE01F128DA05345CC9A97BFB27ECA07FC335732,4EE01F128DA05345CC9A97BFB27ECA07FC335732,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
808,32E650C43309DB95C322A7F4AB4186181628F080,32E650C43309DB95C322A7F4AB4186181628F080,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
842,A6E31C8FA5651E4FA9B4A82BE6A265F09F2C0E55,A6E31C8FA5651E4FA9B4A82BE6A265F09F2C0E55,millimetre,WHOS,B838A449A5FBC64CBB8A204A5CD614519EB0844A,24.0
845,CA94575CC39D6FA250CED6E5D242A0A1A0147D1F,CA94575CC39D6FA250CED6E5D242A0A1A0147D1F,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
881,3852226E16941325CD14DECDA5ED06D026934DBF,3852226E16941325CD14DECDA5ED06D026934DBF,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
893,40D471595E8133B2D0E6AEF35C6E39CA79312ED6,40D471595E8133B2D0E6AEF35C6E39CA79312ED6,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
903,A3462317ECA0A2431973BFFD1DA08172DAA4B8A9,A3462317ECA0A2431973BFFD1DA08172DAA4B8A9,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
911,8D3F09045759461E425BC00DD4AA0C07DFD178CF,8D3F09045759461E425BC00DD4AA0C07DFD178CF,millimetre,WHOS,B838A449A5FBC64CBB8A204A5CD614519EB0844A,24.0
920,553DF235DC14874C0BE0EFF2906CA5922028355F,553DF235DC14874C0BE0EFF2906CA5922028355F,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
937,9E1E7195A3A2D320CBF24E689721A929D49D5B49,9E1E7195A3A2D320CBF24E689721A929D49D5B49,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
938,637FB03EDDBC9778B4F709C1ABF01ED5831C046B,637FB03EDDBC9778B4F709C1ABF01ED5831C046B,millimetre,WHOS,B838A449A5FBC64CBB8A204A5CD614519EB0844A,24.0
942,EAE7B34193A181B1648FCD6CE0D3494A31B9BF5D,EAE7B34193A181B1648FCD6CE0D3494A31B9BF5D,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
959,D587675B8266AD3694422AEC00525D3B76CED997,D587675B8266AD3694422AEC00525D3B76CED997,millimetre,WHOS,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,
