STATION_ID,TOOLTIP,ORGANIZATION,STATION_NAME,LATITUDE,COUNTRY,STATION_SHORTNAME,ALTITUDE,LONGITUDE,SUBBASIN
22A6645BB369F3427B3EA40A5A0B33DB73CD1ACA,ICARA - PRIMEIRO DE MAIO,WHOS,ICARA - PRIMEIRO DE MAIO,-28.72264,Brazil,ICARA-PRIMEI,,-49.30026,
22A91FA2998D2DC02DE5AEE9264B887F128599F6,ANGRA DOS REIS - PONTA LESTE,WHOS,ANGRA DOS REIS - PONTA LESTE,-23.052,Brazil,ANGRADOSREIS,,-44.243,
22C52A1EB6A6E43B282A5B69E27BC08B1B4A8F49,PCH ITAIPAVA BARRAMENTO,WHOS,PCH ITAIPAVA BARRAMENTO,-21.4142,Brazil,PCHITAIPAVAB,,-47.3353,
22C9034025FAC6366058B15D8ADC5AC214B10458,ARUANÃ,WHOS,ARUANÃ,-14.9128,Brazil,ARUANÃ,,-51.0814,
22DEEE5660FDD34FCFA3B35B83068FA3409B5707,PCH GUARITA BARRAMENTO JOÃO AMADO,WHOS,PCH GUARITA BARRAMENTO JOÃO AMADO,-27.7653,Brazil,PCHGUARITABA,,-53.5575,
22E78B4DC3D773AA05F6CBA44648288BFDC28C73,UHE SANTA CLARA RIO PINHÃO,WHOS,UHE SANTA CLARA RIO PINHÃO,-25.6119,Brazil,UHESANTACLAR,,-51.6531,
22EE55A70CC77B9286990A17F71227A16AFA1309,SAO JOSE DOS PINHAIS - C. LARGO DA ROSEIRA,WHOS,SAO JOSE DOS PINHAIS - C. LARGO DA ROSEIRA,-25.674,Brazil,SAOJOSEDOSPI,,-49.182,
2309B58E6695B6582034FA707A19679F421671C3,CUBATAO - PINHAL DO MIRANDA,WHOS,CUBATAO - PINHAL DO MIRANDA,-23.88161,Brazil,CUBATAO-PINH,,-46.45451,
23137FB463C0902450418E9E2F0D38C719419AA9,Posadas,WHOS,Posadas,-27.3666666666667,Argentina,Posadas,,-55.8833333333333,
2318AB45AB2578997CE3B75302E4A4A2D03C9A18,UHE ILHA SOLTEIRA PONTE SÃO DOMINGOS,WHOS,UHE ILHA SOLTEIRA PONTE SÃO DOMINGOS,-19.22,Brazil,UHEILHASOLTE,,-50.6764,
231F401B64A3821BE012AE056FB6B3C14BFAFF28,UHE FUNIL IBITURUNA JUSANTE,WHOS,UHE FUNIL IBITURUNA JUSANTE,-21.1383,Brazil,UHEFUNILIBIT,,-44.7439,
232D0D028DDD6D8BC8880B028334624AF3AA5B8A,BICO DA PEDRA - ASSIEG,WHOS,BICO DA PEDRA - ASSIEG,-15.7492,Brazil,BICODAPEDRA-,,-43.3092,
2330F8A939388C453AB209D95CD16A0806B40911,PETROPOLIS - ESTRADA DO BREJAL,WHOS,PETROPOLIS - ESTRADA DO BREJAL,-22.255,Brazil,PETROPOLIS-E,,-43.063,
2342DC3F310867975A07B914E69421EB3E4BC6F6,DEL DOLL - RUTA PROVINCIAL Nº 011,WHOS,DEL DOLL - RUTA PROVINCIAL Nº 011,-32.3058333333333,Argentina,DELDOLL-RUTA,,-60.4265277777778,
234EDAC29227366124E1B02F64E01CEDC7CB73A0,PCH JATAÍ JUSANTE,WHOS,PCH JATAÍ JUSANTE,-17.9558,Brazil,PCHJATAÍJUSA,,-51.7192,
23566AE39A586BE5A42FA195EB8F9C98254485EA,CGH BELA UNIÃO MONTANTE 2,WHOS,CGH BELA UNIÃO MONTANTE 2,-27.8728,Brazil,CGHBELAUNIÃO,,-54.3208,
235B1EAAEC70F3B3E1D8563E14CB983BD423A5FB,UHE SALTO DO RIO VERDINHO MONTANTE,WHOS,UHE SALTO DO RIO VERDINHO MONTANTE,-18.9444,Brazil,UHESALTODORI,,-50.9672,
236DE66F9DFD931CE2EE4B938BF34F3247A58242,SAO CARLOS,WHOS,SAO CARLOS,-21.980353,Brazil,SAOCARLOS,,-47.883927,
236ED1FB2641AB5BDDD79999717CB7791B8AC9B4,PEDREIRA - VALE VERDE,WHOS,PEDREIRA - VALE VERDE,-22.72616,Brazil,PEDREIRA-VAL,,-46.90086,
23749D5F27710E7139C7AC458CFF5BB07BF8527A,JOSÉ BOITEUX,WHOS,JOSÉ BOITEUX,-26.9556,Brazil,JOSÉBOITEUX,,-49.6331,
23A6F8C7ED0CB58916C5B359DAD7D4DB3FE9FFB5,BRUMADINHO - COHAB,WHOS,BRUMADINHO - COHAB,-20.140138,Brazil,BRUMADINHO-C,,-44.223331,
23B666B0BB24EF7D3570465ED4D550E28353D160,BAURU - VILA UNIVERSITARIA,WHOS,BAURU - VILA UNIVERSITARIA,-22.334,Brazil,BAURU-VILAUN,,-49.057,
23BB681D8330FCBFEDCA4740E1402AC0C25C67BD,SAO SEBASTIAO - JUQUEHY2,WHOS,SAO SEBASTIAO - JUQUEHY2,-23.759,Brazil,SAOSEBASTIAO,,-45.722,
23BD907698DD8ECB9FDB53B7DE5B7B1F65DE0689,Paraná - Timbúes,WHOS,Paraná - Timbúes,-32.7197222222222,,Paraná-Timbú,,-60.7261111111111,
23C7536B7101A38710CC3621A755544C430C9E4C,IVORA - CENTRO,WHOS,IVORA - CENTRO,-29.52168,Brazil,IVORA-CENTRO,,-53.58115,
23D2425A1AED3AB67DDC4C571C81CE27F0F6C862,BARBACENA - RIBEIRAO CAIEIRO,WHOS,BARBACENA - RIBEIRAO CAIEIRO,-21.214,Brazil,BARBACENA-RI,,-43.7824,
23D50F7D29B7564B0D9BA10AB1C8D3DC49CF0DA2,MANOEL VIANA,WHOS,MANOEL VIANA,-29.5958,Brazil,MANOELVIANA,,-55.4814,
23EFD461042BB2A4D712B89248171035278FBF90,INDAIAL,WHOS,INDAIAL,-26.91361111,Brazil,INDAIAL,,-49.26805554,
23F588EECA5043EF0DEE405E096949FEF06DF798,JUIZ DE FORA,WHOS,JUIZ DE FORA,-21.769965,Brazil,JUIZDEFORA,,-43.364329,
23F8063903E8FC1EA3674597EA965D418502A8A6,San Roque,WHOS,San Roque,-28.5711388888889,Argentina,SanRoque,,-58.7214166666667,
240823C38A9CF94774DEE34F8CB1B548995EE926,PCH LINHA RICA MONTANTE,WHOS,PCH LINHA RICA MONTANTE,-27.0939,Brazil,PCHLINHARICA,,-51.3658,
240CCE97A6B807C39566165998A482CE07275540,PCH ARTURO ANDREOLI BARRAMENTO,WHOS,PCH ARTURO ANDREOLI BARRAMENTO,-25.5711,Brazil,PCHARTUROAND,,-53.1133,
2422B66D46A01C9E7C4BE9057A9E7402AAA6C053,RIO FORTUNA - CENTRO,WHOS,RIO FORTUNA - CENTRO,-28.136,Brazil,RIOFORTUNA-C,,-49.108,
243078359CD0AF1F7CF920D79371B53007B6D99B,DIADEMA - PARQUE DAS JABUTICABEIRAS,WHOS,DIADEMA - PARQUE DAS JABUTICABEIRAS,-23.679,Brazil,DIADEMA-PARQ,,-46.622,
24330EDB1898D07211867C192DE3F4AB1E369E45,PCH PARAÍSO I MONTANTE 1,WHOS,PCH PARAÍSO I MONTANTE 1,-18.9478,Brazil,PCHPARAÍSOIM,,-53.0239,
243E246FEB746ED7F5B909A7E941C59DC63D9068,RIBEIRAO PRETO,WHOS,RIBEIRAO PRETO,-21.180000000000003,,RIBEIRAOPRET,,-47.720000000000006,
244D914C384DC0EBFD309E353E52098255A4A8BB,ITAPEMA - MORRETES,WHOS,ITAPEMA - MORRETES,-27.13305554,Brazil,ITAPEMA-MORR,,-48.61,
2459D39C808F904186D07EF6CD3E9A9626EDFBF1,ILHA GUAIBA,WHOS,ILHA GUAIBA,-23.0,Brazil,ILHAGUAIBA,,-44.03,
2482623BB6B34523A19836AFEA96E83E9C940C3D,SILVANIA - SETOR PEDRINHAS,WHOS,SILVANIA - SETOR PEDRINHAS,-16.667,Brazil,SILVANIA-SET,,-48.613,
24BE8C18B4D8DB9577C5A368B032133AD09E713A,SAO PAULO - SANTO AMARO PAULISTA,WHOS,SAO PAULO - SANTO AMARO PAULISTA,-23.650398,Brazil,SAOPAULO-SAN,,-46.708183,
24C384D496DADCB7CDD0B4E20E5AF4CEA98205C8,PCH MATA VELHA BARRAMENTO,WHOS,PCH MATA VELHA BARRAMENTO,-16.1936,Brazil,PCHMATAVELHA,,-47.175,
24C3E63868A32EDE563DAA162B141756AE1B270F,UHE RETIRO BAIXO JUSANTE,WHOS,UHE RETIRO BAIXO JUSANTE,-18.8717,Brazil,UHERETIROBAI,,-44.7828,
24C4C21251862560E324BBB732607DE53B103587,CANOINHAS - PREFEITURA MUNICIPAL,WHOS,CANOINHAS - PREFEITURA MUNICIPAL,-26.17522,Brazil,CANOINHAS-PR,,-50.39492,
24F1B00EA1074FB973B3EDE523DE1FD89620F57C,BANGU,WHOS,BANGU,-22.87,Brazil,BANGU,,-43.45,
250941758AD075A44D86F17000C14202A5BD5A73,CAPITAO LEONIDAS MARQUES - RUA CATANDUVAS,WHOS,CAPITAO LEONIDAS MARQUES - RUA CATANDUVAS,-25.481,Brazil,CAPITAOLEONI,,-53.606,
250EB696991DED6CD8CF0B99C66EF54B367FFBA5,PCH CARLOS GONZATTO VILA TURVO,WHOS,PCH CARLOS GONZATTO VILA TURVO,-27.7089,Brazil,PCHCARLOSGON,,-53.775,
2518D47AB177C8D612F90E5C04298051B8E971C9,SAO JOSE DOS AUSENTE,WHOS,SAO JOSE DOS AUSENTE,-28.748610000000003,,SAOJOSEDOSAU,,-50.05787,
251973AC0D749EC025001C90BCB194C7822E0264,XEREM,WHOS,XEREM,-22.58,Brazil,XEREM,,-43.5,
2519A29F152C309EA13FD1528CC7609FCC7C7B51,IRINEOPOLIS,WHOS,IRINEOPOLIS,-26.25,Brazil,IRINEOPOLIS,,-50.8,
2519E4FC9B116C00EB44846F5A03108001DFB35A,PCH PONTE ALTA BARRAMENTO,WHOS,PCH PONTE ALTA BARRAMENTO,-19.4103,Brazil,PCHPONTEALTA,,-54.4931,
2520A83482D2D7760462E76BFDF57BCE9D5D7602,ITAJAI - CENTRO,WHOS,ITAJAI - CENTRO,-26.91,Brazil,ITAJAI-CENTR,,-48.653,
253F47A930A4AEE8F9545A80AF92BFED21A06C45,PASSO SAO JOAO,WHOS,PASSO SAO JOAO,-28.141715,Brazil,PASSOSAOJOAO,,-55.052446,
2542ECACBC790388BB80B3FBB868D5BCB525DED4,ERECHIM,WHOS,ERECHIM,-27.65771,Brazil,ERECHIM,,-52.305805,
254BDF479B91BD70D2609BD57753E56270E4D0C7,RIBEIRAO PRETO -  RIBEIRAO PRETO,WHOS,RIBEIRAO PRETO -  RIBEIRAO PRETO,-21.190218,Brazil,RIBEIRAOPRET,,-47.797662,
255B2448BEBEAF022A54211BB36BAE67020214E8,Paranay - El Alcazar,WHOS,Paranay - El Alcazar,-26.75075,Argentina,Paranay-ElAl,,-54.7563333333333,
25604D2CFDE405F5001D52FB96940E0FDCC913A6,RIO DO SUL - ITOUPAVA,WHOS,RIO DO SUL - ITOUPAVA,-27.177,Brazil,RIODOSUL-ITO,,-49.64,
25673236A46DF3104BFDAE1E11F78AE29FFBC3CD,QUEIMADOS - E M DR FRANCISCO MANOEL BRANDAO,WHOS,QUEIMADOS - E M DR FRANCISCO MANOEL BRANDAO,-22.6915,Brazil,QUEIMADOS-EM,,-43.5801,
257BD1BC06A523370759ADA27235802F01881A35,PCH PAES LEME BARRAMENTO,WHOS,PCH PAES LEME BARRAMENTO,-22.1806,Brazil,PCHPAESLEMEB,,-44.2778,
2591A485BB62FD934A47788C1281DBEF42327059,Rio Bermejo-Puerto Lavalle,WHOS,Rio Bermejo-Puerto Lavalle,-25.6511111111111,Argentina,RioBermejo-P,,-60.1280555555556,
25989082F42F4FFC0C642C34D1B40325D0821D84,UHE MOGI-GUAÇU RIBEIRÃO DA PENHA,WHOS,UHE MOGI-GUAÇU RIBEIRÃO DA PENHA,-22.4258,Brazil,UHEMOGI-GUAÇ,,-46.8172,
259B7EDDB45D80D3C9944DB1321E1F4F51B2F17B,ENCRUZILHADA DO SUL - VILA PARAISO,WHOS,ENCRUZILHADA DO SUL - VILA PARAISO,-30.55,Brazil,ENCRUZILHADA,,-52.543,
259CA3235D878F5F3B1B38E1B98CFC528D973F89,FRANCISCO BELTRÃO MTE. ETA,WHOS,FRANCISCO BELTRÃO MTE. ETA,-26.0817,Brazil,FRANCISCOBEL,,-53.0739,
25A44BF2B8AA136E294450623CC0D0E7CC92A014,CAPIVARA,WHOS,CAPIVARA,-22.65,Brazil,CAPIVARA,,-51.3333333,
25AA50F965388FEB360C753FC8B4F429A09C6AF1,PCH CEDROS JUSANTE,WHOS,PCH CEDROS JUSANTE,-26.6539,Brazil,PCHCEDROSJUS,,-49.3497,
25B20E4A015AAC644CC85E205AA89205C2419289,ANAPOLIS - AEROPORTO,WHOS,ANAPOLIS - AEROPORTO,-16.24,Brazil,ANAPOLIS-AER,,-48.97,
25B4C1B47D80B5C5BB8CCD42DFC7B1208620F965,Ecilda Paullier,WHOS,Ecilda Paullier,-34.35777,Uruguay,EcildaPaulli,,-57.0863,
25BF6D34B2603C1EE0181370AB7D3F8315C3CE41,UHE PARANAPANEMA BARRAMENTO,WHOS,UHE PARANAPANEMA BARRAMENTO,-23.1869,Brazil,UHEPARANAPAN,,-49.3842,
25E704E25CCDE2459B02A692846C31B301A898EB,JATAI,WHOS,JATAI,-17.9236111,Brazil,JATAI,,-51.71749999,
25EDAF766CB888F43CEA03B792B13E0525D9931E,UHE GOV. NEY AMINTHAS SÃO MATEUS DO SUL,WHOS,UHE GOV. NEY AMINTHAS SÃO MATEUS DO SUL,-25.8756,Brazil,UHEGOV.NEYAM,,-50.3894,
25F10796FA859F07340B55E27C9B087FD3D30E54,Lanús,WHOS,Lanús,-34.69955,Argentina,Lanús,,-58.3929555555556,
25F9158576AA7878BA1086F07ACDCEE0F68AF4E9,PASSO FUNDO - INTEGRACAO,WHOS,PASSO FUNDO - INTEGRACAO,-28.259,Brazil,PASSOFUNDO-I,,-52.454,
26174D9EAD4608FF380B5979C35867CD6CAC3C52,PCH SÃO TADEU I BARRAMENTO,WHOS,PCH SÃO TADEU I BARRAMENTO,-15.7417,Brazil,PCHSÃOTADEUI,,-55.53,
2623498E8C29BAB05C5D0430818A1931D0F1CD19,UHE CAMARGOS MADRE DE DEUS DE MINAS,WHOS,UHE CAMARGOS MADRE DE DEUS DE MINAS,-21.4925,Brazil,UHECAMARGOSM,,-44.3267,
262A3CE49C631CEF35925B3FF90E2505F3CD56F8,Pilagá - Rn Nº 11,WHOS,Pilagá - Rn Nº 11,-25.9846944444444,Argentina,Pilagá-RnNº1,,-58.1631666666667,
262FE9838B8E565DA7D4C9493734F6E798B852F9,Río Primero (Suquía) Camino Se,WHOS,Río Primero (Suquía) Camino Se,-30.9641666666667,Argentina,RíoPrimero(S,,-62.9961111111111,
2650BAE3EC9F0097A0ACD6243211DEAEE548C4F2,PCH INDAIÁ GRANDE JUSANTE,WHOS,PCH INDAIÁ GRANDE JUSANTE,-19.2878,Brazil,PCHINDAIÁGRA,,-52.4006,
267B4E6B546317F3A78C7893DAA9133F60375FBB,PCH RIO DE PEDRAS MONTANTE,WHOS,PCH RIO DE PEDRAS MONTANTE,-20.2406,Brazil,PCHRIODEPEDR,,-43.6825,
2684D3A94475CDF9DCA5923D47C6F3F5FD7041ED,SANTOS DUMONT,WHOS,SANTOS DUMONT,-21.45,Brazil,SANTOSDUMONT,,-43.55,
268E1F4C463D6CA07C30813C5529F0E0B988B780,BICAS,WHOS,BICAS,-22.5119,Brazil,BICAS,,-45.3914,
268F7C9D59CB84C0FC8855CE880D270B9BEFACAA,BLUMENAU - NOVA RUSSIA,WHOS,BLUMENAU - NOVA RUSSIA,-26.999,Brazil,BLUMENAU-NOV,,-49.1,
2693B733325A584A69C13C51BE2F7B680ED11ECD,RP38,WHOS,RP38,-29.867045,Argentina,RP38,,-60.337943,
269EC33181465B48EE54461C822718B70780972E,PCH MONTE ALTO BARRAMENTO,WHOS,PCH MONTE ALTO BARRAMENTO,-20.7822,Brazil,PCHMONTEALTO,,-46.7222,
26A6DEF25681CF72C2C169054D6C8E36795C1C3E,ITUMBIARA,WHOS,ITUMBIARA,-18.409760000000002,,ITUMBIARA,,-49.192060000000005,
26ADC9CCD2900EC6ABEBBA1FD738578D79947CFA,SANTA FE DO SUL,WHOS,SANTA FE DO SUL,-20.201081,Brazil,SANTAFEDOSUL,,-50.920372,
26B14D475E583F7AC59096F3C1009F53EEB90DAF,PCH GAVIÃO PEIXOTO BARRAMENTO,WHOS,PCH GAVIÃO PEIXOTO BARRAMENTO,-21.8478,Brazil,PCHGAVIÃOPEI,,-48.4903,
26CE7A4843B68AE2BE7317D4407BDE04DCDA16AF,JUIZ DE FORA - MILHO BRANCO,WHOS,JUIZ DE FORA - MILHO BRANCO,-21.743,Brazil,JUIZDEFORA-M,,-43.406,
26CF06A7D94BC15D12C859A152C61CF58D058B94,DUQUE DE CAXIAS - XEREM3,WHOS,DUQUE DE CAXIAS - XEREM3,-22.572,Brazil,DUQUEDECAXIA,,-43.313,
26D27C1D83D5B99BEE33D3F17FA5A2C7E7793588,PINDAMONHANGABA,WHOS,PINDAMONHANGABA,-22.92,Brazil,PINDAMONHANG,,-45.5,
26DE034F7E699D456A170BC9493DB8CDEA05E55B,DIAMANTINA,WHOS,DIAMANTINA,-18.2386111,Brazil,DIAMANTINA,,-43.61694443,
26E04378ED68F3A3798E1375A23B09B46B4BABC7,SAO PAULO - AC ALMEIDA LIMA,WHOS,SAO PAULO - AC ALMEIDA LIMA,-23.55196,Brazil,SAOPAULO-ACA,,-46.608613,
26EC787924FC9ECFEDCD136B4FAE7D1B93742CC9,UHE VOLTA GRANDE MONTANTE,WHOS,UHE VOLTA GRANDE MONTANTE,-20.1631,Brazil,UHEVOLTAGRAN,,-47.8811,
26FCBC96931436E12B4124E7401F6033395CC381,PCH BELMONTE BARRAMENTO,WHOS,PCH BELMONTE BARRAMENTO,-26.8347,Brazil,PCHBELMONTEB,,-53.6658,
27196FF94A2694093AE7F7ECA3134D990CB04E28,QUEIMADOS - RIO QUEIMADOS,WHOS,QUEIMADOS - RIO QUEIMADOS,-22.723,Brazil,QUEIMADOS-RI,,-43.582,
2719E7400AE535A0FE7E052A60C13C56308AF24A,La Aviación,WHOS,La Aviación,-33.48,Uruguay,LaAviación,,-56.89,
271B3BBFB73A22BE7F273C647F38B566DAE8F27C,PORTO DE PEDRAS,WHOS,PORTO DE PEDRAS,-19.0567,Brazil,PORTODEPEDRA,,-53.0189,
271EE560F5906AA099613A32F68E5D0F08D40370,PCH INDAIAZINHO MONTANTE 1,WHOS,PCH INDAIAZINHO MONTANTE 1,-19.1411,Brazil,PCHINDAIAZIN,,-52.3814,
2760592C043668E3E8FD81895B8C7B631DDED4F4,PCH FLOR DO SERTÃO JUSANTE,WHOS,PCH FLOR DO SERTÃO JUSANTE,-26.7931,Brazil,PCHFLORDOSER,,-53.3969,
27844108DCEB3DA49C221E403D89FBA383B030F8,PCH LENÇÓIS JUSANTE,WHOS,PCH LENÇÓIS JUSANTE,-22.5131,Brazil,PCHLENÇÓISJU,,-48.6439,
2786244971284FE27B4D3CEE05AB0E16F897FAFF,PCH WALTER ROSSI (ANTAS II)  RIBEIRÃO DOS POÇOS,WHOS,PCH WALTER ROSSI (ANTAS II)  RIBEIRÃO DOS POÇOS,-21.7758,Brazil,PCHWALTERROS,,-46.6028,
2786F791A0E091EED0616291E712701C572B5284,gualeguaychu,WHOS,gualeguaychu,-33.0144444444444,Argentina,gualeguaychu,,-58.5041666666667,
27943C2D28500DDF778EDB885F0CB1CB24F2601F,CIDADE OCIDENTAL - SUPER QUADRA 19,WHOS,CIDADE OCIDENTAL - SUPER QUADRA 19,-16.097,Brazil,CIDADEOCIDEN,,-47.918,
2794BE355EC13044D8E955147CAB3731FB13917E,ITAJUBÁ,WHOS,ITAJUBÁ,-22.4458,Brazil,ITAJUBÁ,,-45.4242,
27A7BF9DCD59516831A759CCBBC4E64483934CF9,PARAÍSO/MONTE AZUL PAULISTA,WHOS,PARAÍSO/MONTE AZUL PAULISTA,-20.9917,Brazil,PARAÍSO/MONT,,-48.7075,
27A95E49D7C10B62F3C7224AB42A6FF1F840B242,CERRO ALTO TUPARENDI,WHOS,CERRO ALTO TUPARENDI,-27.7661,Brazil,CERROALTOTUP,,-54.6236,
27B093EACC1DAC337E41B6901BFE45E683FD99A8,IRAÍ,WHOS,IRAÍ,-27.1756,Brazil,IRAÍ,,-53.2297,
27C6EA314F6012BE94F996D3B9E7922CB69852E8,SAO BENTO DO SAPUCAI - CENTRO,WHOS,SAO BENTO DO SAPUCAI - CENTRO,-22.689192,Brazil,SAOBENTODOSA,,-45.733925,
27C98F5B4A18309D772057DEEAAB837817DE3FE6,"Pedro Juan Caballero, Dpto. de Amambay",WHOS,"Pedro Juan Caballero, Dpto. de Amambay",-22.64027778,Paraguay,PedroJuanCab,,-55.832725,
27D433D9F01E14A5A775CBBE8967232FFB8B2D97,Uruguay - El Soberbio,WHOS,Uruguay - El Soberbio,-27.2985833333333,Argentina,Uruguay-ElSo,,-54.1935833333333,
27D9F580B36A5FCB274A8EBA837A2333478849B1,UHE CAJURU PONTE DOS VILELAS,WHOS,UHE CAJURU PONTE DOS VILELAS,-20.4053,Brazil,UHECAJURUPON,,-44.6283,
27E0959F0097E7D73D5E0E6D0E658D6D860FC390,NAZARE PAULISTA - ETA SABESP,WHOS,NAZARE PAULISTA - ETA SABESP,-23.18456,Brazil,NAZAREPAULIS,,-46.40096,
27E4558908CD2C54C6739FF5FE6BA238EE9811C5,Catalán Chico,WHOS,Catalán Chico,-30.88,Uruguay,CatalánChico,,-56.37,
27EEEE976AE46ABC6371BFF4AFBD6C9FEDBD32CB,APARECIDA DE GOIANIA - RES. CARAIBAS,WHOS,APARECIDA DE GOIANIA - RES. CARAIBAS,-16.806335,Brazil,APARECIDADEG,,-49.35444,
27FB5884F8C179C07DC875DC9A8071D186FA0140,PINHEIRAL - CENTRO,WHOS,PINHEIRAL - CENTRO,-22.5187,Brazil,PINHEIRAL-CE,,-44.00191,
27FB6862382EE0E0D34DE86998632A54EA92E33D,PCH VERDE 4A JUSANTE,WHOS,PCH VERDE 4A JUSANTE,-19.8789,Brazil,PCHVERDE4AJU,,-53.3636,
27FDA34519D70DA33366B0DC68740768B205A2D7,Ruta Nacional nº 130,WHOS,Ruta Nacional nº 130,-32.1046111111111,Argentina,RutaNacional,,-58.4904722222222,
280F55D76F88CD1C4FF1FE8E8B2C125A04655D86,UHE ITUPARARANGA BARRAMENTO,WHOS,UHE ITUPARARANGA BARRAMENTO,-23.6125,Brazil,UHEITUPARARA,,-47.3969,
2823DDBD93F88BA621209D2CF92A7525C3FE5542,CAETE - JOSE BRANDAO,WHOS,CAETE - JOSE BRANDAO,-19.876,Brazil,CAETE-JOSEBR,,-43.667,
2842619815DCD7528D22C17A953E5ADC389C4B44,PRUDENTOPOLIS - BOMBEIRO COMUNITARIO,WHOS,PRUDENTOPOLIS - BOMBEIRO COMUNITARIO,-25.21334,Brazil,PRUDENTOPOLI,,-50.97847,
2846253FAC7D626EA6D48E694EDB4894A1A06BCA,MARIMBONDO,WHOS,MARIMBONDO,-20.3011111,Brazil,MARIMBONDO,,-49.1966667,
284E1EAEB14F732EA8ED15E8A7FD617464A2750F,Zapicán,WHOS,Zapicán,-33.527,Uruguay,Zapicán,,-54.94,
2851674E0F5823DC08BF36C6395BBBD7BED809C4,PCH BARRA DO RIO CHAPÉU JUSANTE,WHOS,PCH BARRA DO RIO CHAPÉU JUSANTE,-28.1161,Brazil,PCHBARRADORI,,-49.1394,
2861C2941D602C89459000B91E89164E39E2A317,P. COLOMBIA,WHOS,P. COLOMBIA,-20.1244444,Brazil,P.COLOMBIA,,-48.5719444,
2866B70B6CB8125A4C5C7297D7ACF4E2497BD614,Sauzalito,WHOS,Sauzalito,-24.4332722222222,Argentina,Sauzalito,,-61.6563305555556,
286B7103C1DD3A7C74D1865BC2D722891EA23F4D,UHE MARIMBONDO FAZENDA BELA VISTA,WHOS,UHE MARIMBONDO FAZENDA BELA VISTA,-20.9086,Brazil,UHEMARIMBOND,,-48.0875,
287DC658FE54D6FD497F2E48FE2D844B646DF9B9,INSTITUTO AGRONOMICO,WHOS,INSTITUTO AGRONOMICO,-19.9,Brazil,INSTITUTOAGR,,-43.92,
287F524D32886232AB24E30670ED77AEAD3B77EC,UHE ÁGUA VERMELHA BARRAMENTO,WHOS,UHE ÁGUA VERMELHA BARRAMENTO,-19.8628,Brazil,UHEÁGUAVERME,,-50.3475,
288357AD42F40574301D71F9F691A6ABAD18DCE3,NITEROI - MARIA PAULA,WHOS,NITEROI - MARIA PAULA,-22.881,Brazil,NITEROI-MARI,,-43.03,
2890492274C62CD67710EEB5B60B5647F59FA962,Prado,WHOS,Prado,-34.86065,,Prado,,-56.20738000000001,
289740A3F4D88608162EFABF5EC3C74B2A50D0ED,NOVA IGUACU - COBREX,WHOS,NOVA IGUACU - COBREX,-22.7232,Brazil,NOVAIGUACU-C,,-43.4682,
289B2F37305B81CDB346D20396918EBDC61D36D8,PCH PIAU JUSANTE,WHOS,PCH PIAU JUSANTE,-21.5067,Brazil,PCHPIAUJUSAN,,-43.3669,
28A58FEA29DBFB2867F4E44089E777F7AEFE1B8C,Paraguay - Puerto Formosa,WHOS,Paraguay - Puerto Formosa,-26.1831944444444,Argentina,Paraguay-Pue,,-58.1620277777778,
28CD8A1FD50C6D087D30F055679B344BF028C7E8,UBERABA - AEROPORTO,WHOS,UBERABA - AEROPORTO,-19.75,Brazil,UBERABA-AERO,,-47.97,
28D0D1A970A515AC2BF188933A625E4AD039BED9,UHE PEREIRA PASSOS JUSANTE,WHOS,UHE PEREIRA PASSOS JUSANTE,-22.6861,Brazil,UHEPEREIRAPA,,-43.8222,
28FFE80D77C17348A6F645143EA320E40B04ED19,CRUCILANDIA,WHOS,CRUCILANDIA,-20.4036,Brazil,CRUCILANDIA,,-44.3386,
2910685ABED01205A8BDDCCDD75A5201B9AF78BE,CAMPO GRANDE,WHOS,CAMPO GRANDE,-20.447195,Brazil,CAMPOGRANDE,,-54.722615,
29134D53FC8EF60F0F2E6739DAAE102E58735F4A,CAPAO DO LEAO (PELOTAS),WHOS,CAPAO DO LEAO (PELOTAS),-31.8025,Brazil,CAPAODOLEAO(,,-52.40722222,
2917ED768EF1586E823D2627D9DA7B6A5E3D809C,CGH SÃO JOSÉ BARRAMENTO,WHOS,CGH SÃO JOSÉ BARRAMENTO,-24.1342,Brazil,CGHSÃOJOSÉBA,,-48.9667,
2920A9D5DB964E43C88157FE8F5C9EF10FBB5496,JAPERI - E.M TEOFILO CUNHA,WHOS,JAPERI - E.M TEOFILO CUNHA,-22.6532,Brazil,JAPERI-E.MTE,,-43.5963,
2921D834CD773C3D21DDB7B2FB82D7DE465A4E9E,SAO JOAO DE MERITI - AGOSTINHO PORTO,WHOS,SAO JOAO DE MERITI - AGOSTINHO PORTO,-22.784,Brazil,SAOJOAODEMER,,-43.3787,
292A43DCB27F51BC6B4D09416F5FB3ADC99747DA,CACU,WHOS,CACU,-18.5294444,Brazil,CACU,,-51.15,
293590FCF277F9903FDB303C7B9F281962D78E30,UHE CACONDE CACHOEIRA DO CARMO,WHOS,UHE CACONDE CACHOEIRA DO CARMO,-21.7217,Brazil,UHECACONDECA,,-46.4556,
294B1BA4D7AA91FFD4F6F106DF389F11FDEF2D55,BRAGANCA PAULISTA - JARDIM SAO MIGUEL,WHOS,BRAGANCA PAULISTA - JARDIM SAO MIGUEL,-22.947,Brazil,BRAGANCAPAUL,,-46.559,
294EFD1BC57BE034B936F6765BA02778DCF28561,Rivera,WHOS,Rivera,-30.89647,,Rivera,,-55.542660000000005,
