STATION_ID,STATION_NAME,EXTERNAL_LOCATION_ID,EXTERNAL_PARAMETER_ID,TIMESTEP_HOUR,UNIT,IMPORT_SOURCE,THRESHOLD_LOW,THRESHOLD_YELLOW,THRESHOLD_ORANGE,THRESHOLD_RED,THRESHOLD_WATERINTAKE,THRESHOLD_NAVIGATION,THRESHOLD_MEAN,THRESHOLD_P05,THRESHOLD_P10,THRESHOLD_P90,THRESHOLD_P95,IMPORT,LATITUDE,LONGITUDE,ALTITUDE,TYPE,COUNTRY,ORGANIZATION,SUBBASIN,PARENT_ID,CHILD_ID
6623,Quinto - Canal Devoto RP 4,6623,101,4.0,m,INA,,,,,,,,,,,,True,-33.9330555555556,-63.4491666666667,,Automatic,Argentina,INA,Rio Parana,AR_INA_6623,AR_INA_6623_INA_4_H
6624,Aº El Aji - RN Nº35 y RN Nº7,6624,39,24.0,m,INA,,,,,,,,,,,,True,-33.9311111111111,-64.3963888888889,,Automatic,Argentina,INA,,AR_INA_6624,AR_INA_6624_INA_24_H
6624,Aº El Aji - RN Nº35 y RN Nº7,6624,101,4.0,m,INA,,,,,,,,,,,,True,-33.9311111111111,-64.3963888888889,,Automatic,Argentina,INA,,AR_INA_6624,AR_INA_6624_INA_4_H
6626,Guayquiraró - RN 12 - A°Curupí,6626,39,24.0,m,INA,,,,,,,,,,,,True,-30.3511111111111,-59.5147222222222,,Automatic,Argentina,INA,Rio Parana,AR_INA_6626,AR_INA_6626_INA_24_H
6626,Guayquiraró - RN 12 - A°Curupí,6626,101,4.0,m,INA,,,,,,,,,,,,True,-30.3511111111111,-59.5147222222222,,Automatic,Argentina,INA,Rio Parana,AR_INA_6626,AR_INA_6626_INA_4_H
6627,Compuerta Alternativa Norte AD,6627,39,24.0,m,INA,,,,,,,,,,,,True,-34.2419444444444,-62.1211111111111,,Automatic,Argentina,INA,,AR_INA_6627,AR_INA_6627_INA_24_H
6627,Compuerta Alternativa Norte AD,6627,101,4.0,m,INA,,,,,,,,,,,,True,-34.2419444444444,-62.1211111111111,,Automatic,Argentina,INA,,AR_INA_6627,AR_INA_6627_INA_4_H
6628,Colorado - Villa de Mazán,6628,39,24.0,m,INA,,,,,,,,,,,,True,-28.6491666666667,-66.5491666666667,,Automatic,Argentina,INA,,AR_INA_6628,AR_INA_6628_INA_24_H
6628,Colorado - Villa de Mazán,6628,101,4.0,m,INA,,,,,,,,,,,,True,-28.6491666666667,-66.5491666666667,,Automatic,Argentina,INA,,AR_INA_6628,AR_INA_6628_INA_4_H
6631,Dique Sotomayor - Aguas abajo,6631,39,24.0,m,INA,,,,,,,,,,,,True,-28.5911111111111,-65.2877777777778,,Automatic,Argentina,INA,,AR_INA_6631,AR_INA_6631_INA_24_H
6631,Dique Sotomayor - Aguas abajo,6631,101,4.0,m,INA,,,,,,,,,,,,True,-28.5911111111111,-65.2877777777778,,Automatic,Argentina,INA,,AR_INA_6631,AR_INA_6631_INA_4_H
6633,Salado - RN Nº 11,6633,39,24.0,m,INA,,,,,,,,,,,,True,-27.5413888888889,-59.1308333333333,,Automatic,Argentina,INA,Rio Parana,AR_INA_6633,AR_INA_6633_INA_24_H
6633,Salado - RN Nº 11,6633,101,4.0,m,INA,,,,,,,,,,,,True,-27.5413888888889,-59.1308333333333,,Automatic,Argentina,INA,Rio Parana,AR_INA_6633,AR_INA_6633_INA_4_H
6638,Dique Belén - Embalse,6638,39,24.0,m,INA,,,,,,,,,,,,True,-27.615,-67.0163888888889,,Automatic,Argentina,INA,,AR_INA_6638,AR_INA_6638_INA_24_H
6638,Dique Belén - Embalse,6638,101,4.0,m,INA,,,,,,,,,,,,True,-27.615,-67.0163888888889,,Automatic,Argentina,INA,,AR_INA_6638,AR_INA_6638_INA_4_H
6650,Salí - RP Nº323,6650,39,24.0,m,INA,,,,,,,,,,,,True,-27.1333333333333,-65.3155555555555,,Automatic,Argentina,INA,,AR_INA_6650,AR_INA_6650_INA_24_H
6650,Salí - RP Nº323,6650,101,4.0,m,INA,,,,,,,,,,,,True,-27.1333333333333,-65.3155555555555,,Automatic,Argentina,INA,,AR_INA_6650,AR_INA_6650_INA_4_H
6651,Dulce - Tuhama,6651,39,24.0,m,INA,,,,,,,,,,,,True,-28.0144444444444,-64.0980555555555,,Automatic,Argentina,INA,,AR_INA_6651,AR_INA_6651_INA_24_H
6651,Dulce - Tuhama,6651,101,4.0,m,INA,,,,,,,,,,,,True,-28.0144444444444,-64.0980555555555,,Automatic,Argentina,INA,,AR_INA_6651,AR_INA_6651_INA_4_H
6652,Lipeo - Puente Colgante,6652,39,24.0,m,INA,,,,,,,,,,,,True,-22.4311111111111,-64.7372222222222,,Automatic,Argentina,INA,Rio Paraguay,AR_INA_6652,AR_INA_6652_INA_24_H
6652,Lipeo - Puente Colgante,6652,101,4.0,m,INA,,,,,,,,,,,,True,-22.4311111111111,-64.7372222222222,,Automatic,Argentina,INA,Rio Paraguay,AR_INA_6652,AR_INA_6652_INA_4_H
6655,Aº Azul - Seminario Diocesano,6655,39,24.0,m,INA,,,,,,,,,,,,True,-36.8311111111111,-59.8938888888889,,Automatic,Argentina,INA,Rio de la Plata,AR_INA_6655,AR_INA_6655_INA_24_H
6655,Aº Azul - Seminario Diocesano,6655,101,4.0,m,INA,,,,,,,,,,,,True,-36.8311111111111,-59.8938888888889,,Automatic,Argentina,INA,Rio de la Plata,AR_INA_6655,AR_INA_6655_INA_4_H
6658,Paraguay - Puerto Dalmacia,6658,39,24.0,m,INA,,,,,,,,,,,,True,-25.875,-57.8730555555556,,Automatic,Argentina,INA,Rio Paraguay,AR_INA_6658,AR_INA_6658_INA_24_H
6658,Paraguay - Puerto Dalmacia,6658,101,4.0,m,INA,,,,,,,,,,,,True,-25.875,-57.8730555555556,,Automatic,Argentina,INA,Rio Paraguay,AR_INA_6658,AR_INA_6658_INA_4_H
6659,Riacho Salado - Tatané - RN 11,6659,39,24.0,m,INA,,,,,,,,,,,,True,-26.4077777777778,-58.3591666666667,,Automatic,Argentina,INA,Rio Paraguay,AR_INA_6659,AR_INA_6659_INA_24_H
6659,Riacho Salado - Tatané - RN 11,6659,101,4.0,m,INA,,,,,,,,,,,,True,-26.4077777777778,-58.3591666666667,,Automatic,Argentina,INA,Rio Paraguay,AR_INA_6659,AR_INA_6659_INA_4_H
6660,Pilcomayo - Villa Gral. Güemes,6660,39,24.0,m,INA,,,,,,,,,,,,True,-24.7469444444444,-59.4997222222222,,Automatic,Argentina,INA,Rio Paraguay,AR_INA_6660,AR_INA_6660_INA_24_H
6660,Pilcomayo - Villa Gral. Güemes,6660,101,4.0,m,INA,,,,,,,,,,,,True,-24.7469444444444,-59.4997222222222,,Automatic,Argentina,INA,Rio Paraguay,AR_INA_6660,AR_INA_6660_INA_4_H
6661,Abaucán - Limite con La Rioja,6661,39,24.0,m,INA,,,,,,,,,,,,True,-28.2613888888889,-67.0208333333333,,Automatic,Argentina,INA,,AR_INA_6661,AR_INA_6661_INA_24_H
6661,Abaucán - Limite con La Rioja,6661,101,4.0,m,INA,,,,,,,,,,,,True,-28.2613888888889,-67.0208333333333,,Automatic,Argentina,INA,,AR_INA_6661,AR_INA_6661_INA_4_H
6664,Aº Mocoretá - RN Nº 14,6664,39,24.0,m,INA,,,,,,,,,,,,True,-30.6275,-57.9827777777778,,Automatic,Argentina,INA,Rio Uruguay,AR_INA_6664,AR_INA_6664_INA_24_H
6664,Aº Mocoretá - RN Nº 14,6664,101,4.0,m,INA,,,,,,,,,,,,True,-30.6275,-57.9827777777778,,Automatic,Argentina,INA,Rio Uruguay,AR_INA_6664,AR_INA_6664_INA_4_H
6665,San Antonio - San Antonio,6665,39,24.0,m,INA,,,,,,,,,,,,True,-26.0566666666667,-53.7311111111111,,Automatic,Argentina,INA,Rio Parana,AR_INA_6665,AR_INA_6665_INA_24_H
6665,San Antonio - San Antonio,6665,101,4.0,m,INA,,,,,,,,,,,,True,-26.0566666666667,-53.7311111111111,,Automatic,Argentina,INA,Rio Parana,AR_INA_6665,AR_INA_6665_INA_4_H
6669,San Javier - Cayastá,6669,39,24.0,m,INA,,,,,,,,,,,,True,-31.1933333333333,-60.1530555555556,,Automatic,Argentina,INA,Rio Parana,AR_INA_6669,AR_INA_6669_INA_24_H
6669,San Javier - Cayastá,6669,101,4.0,m,INA,,,,,,,,,,,,True,-31.1933333333333,-60.1530555555556,,Automatic,Argentina,INA,Rio Parana,AR_INA_6669,AR_INA_6669_INA_4_H
6678,Bermejo - Alarache,6678,39,24.0,m,INA,,,,,,,,,,,,True,-22.1902777777778,-64.6527777777778,,Automatic,Argentina,INA,Rio Paraguay,AR_INA_6678,AR_INA_6678_INA_24_H
6678,Bermejo - Alarache,6678,101,4.0,m,INA,,,,,,,,,,,,True,-22.1902777777778,-64.6527777777778,,Automatic,Argentina,INA,Rio Paraguay,AR_INA_6678,AR_INA_6678_INA_4_H
6681,Rio Hondo - HID - Sitio 2,6681,39,24.0,m,INA,,,,,,,,,,,,True,-27.6669444444444,-67.1658333333333,,Automatic,Argentina,INA,,AR_INA_6681,AR_INA_6681_INA_24_H
6681,Rio Hondo - HID - Sitio 2,6681,101,4.0,m,INA,,,,,,,,,,,,True,-27.6669444444444,-67.1658333333333,,Automatic,Argentina,INA,,AR_INA_6681,AR_INA_6681_INA_4_H
6684,Piedra Larga - HID - Sitio 1,6684,39,24.0,m,INA,,,,,,,,,,,,True,-27.6125,-67.1947222222222,,Automatic,Argentina,INA,,AR_INA_6684,AR_INA_6684_INA_24_H
6684,Piedra Larga - HID - Sitio 1,6684,101,4.0,m,INA,,,,,,,,,,,,True,-27.6125,-67.1947222222222,,Automatic,Argentina,INA,,AR_INA_6684,AR_INA_6684_INA_4_H
6685,Sis. Setúbal-Sta. Fé-La Guard.,6685,39,24.0,m,INA,,,,,,,,,,,,True,-31.6302777777778,-60.6777777777778,,Automatic,Argentina,INA,Rio Parana,AR_INA_6685,AR_INA_6685_INA_24_H
6685,Sis. Setúbal-Sta. Fé-La Guard.,6685,101,4.0,m,INA,,,,,,,,,,,,True,-31.6302777777778,-60.6777777777778,,Automatic,Argentina,INA,Rio Parana,AR_INA_6685,AR_INA_6685_INA_4_H
6698,Salado RP Nº 51 - Achupallas,6698,39,24.0,m,INA,,,,,,,,,,,,True,-35.0880555555556,-60.1088888888889,,Automatic,Argentina,INA,Rio de la Plata,AR_INA_6698,AR_INA_6698_INA_24_H
6698,Salado RP Nº 51 - Achupallas,6698,101,4.0,m,INA,,,,,,,,,,,,True,-35.0880555555556,-60.1088888888889,,Automatic,Argentina,INA,Rio de la Plata,AR_INA_6698,AR_INA_6698_INA_4_H
6707,Juramento - El Quebrachal,6707,39,24.0,m,INA,,,,,,,,,,,,True,-25.3441666666667,-64.0461111111111,,Automatic,Argentina,INA,Rio Parana,AR_INA_6707,AR_INA_6707_INA_24_H
6707,Juramento - El Quebrachal,6707,101,4.0,m,INA,,,,,,,,,,,,True,-25.3441666666667,-64.0461111111111,,Automatic,Argentina,INA,Rio Parana,AR_INA_6707,AR_INA_6707_INA_4_H
6730,Coronda - Puerto Gaboto,6730,39,24.0,m,INA,,,,,,,,,,,,True,-32.4275,-60.8158333333333,,Automatic,Argentina,INA,Rio Parana,AR_INA_6730,AR_INA_6730_INA_24_H
6730,Coronda - Puerto Gaboto,6730,101,4.0,m,INA,,,,,,,,,,,,True,-32.4275,-60.8158333333333,,Automatic,Argentina,INA,Rio Parana,AR_INA_6730,AR_INA_6730_INA_4_H
6735,Miriñay - San Roquito,6735,39,24.0,m,INA,,,,,,,,,,,,True,-29.2969444444444,-57.5655555555556,,Automatic,Argentina,INA,Rio Uruguay,AR_INA_6735,AR_INA_6735_INA_24_H
6735,Miriñay - San Roquito,6735,101,4.0,m,INA,,,,,,,,,,,,True,-29.2969444444444,-57.5655555555556,,Automatic,Argentina,INA,Rio Uruguay,AR_INA_6735,AR_INA_6735_INA_4_H
6738,Miraflores - Sayate,6738,39,24.0,m,INA,,,,,,,,,,,,True,-22.9008333333333,-65.8494444444444,,Automatic,Argentina,INA,,AR_INA_6738,AR_INA_6738_INA_24_H
6738,Miraflores - Sayate,6738,101,4.0,m,INA,,,,,,,,,,,,True,-22.9008333333333,-65.8494444444444,,Automatic,Argentina,INA,,AR_INA_6738,AR_INA_6738_INA_4_H
6742,Dique Sotomayor - Embalse,6742,39,24.0,m,INA,,,,,,,,,,,,True,-28.59,-65.2883333333333,,Automatic,Argentina,INA,,AR_INA_6742,AR_INA_6742_INA_24_H
6742,Dique Sotomayor - Embalse,6742,101,4.0,m,INA,,,,,,,,,,,,True,-28.59,-65.2883333333333,,Automatic,Argentina,INA,,AR_INA_6742,AR_INA_6742_INA_4_H
6743,Durazno - Chilecito,6743,39,24.0,m,INA,,,,,,,,,,,,True,-29.1511111111111,-67.49,,Automatic,Argentina,INA,,AR_INA_6743,AR_INA_6743_INA_24_H
6743,Durazno - Chilecito,6743,101,4.0,m,INA,,,,,,,,,,,,True,-29.1511111111111,-67.49,,Automatic,Argentina,INA,,AR_INA_6743,AR_INA_6743_INA_4_H
6745,Guanasacate - Jesús Maria,6745,39,24.0,m,INA,,,,,,,,,,,,True,-30.9702777777778,-64.0911111111111,,Automatic,Argentina,INA,,AR_INA_6745,AR_INA_6745_INA_24_H
6745,Guanasacate - Jesús Maria,6745,101,4.0,m,INA,,,,,,,,,,,,True,-30.9702777777778,-64.0911111111111,,Automatic,Argentina,INA,,AR_INA_6745,AR_INA_6745_INA_4_H
6746,Canal San Antonio- RP Nº66,6746,39,24.0,m,INA,,,,,,,,,,,,True,-31.9905555555556,-62.1688888888889,,Automatic,Argentina,INA,Rio Parana,AR_INA_6746,AR_INA_6746_INA_24_H
6746,Canal San Antonio- RP Nº66,6746,101,4.0,m,INA,,,,,,,,,,,,True,-31.9905555555556,-62.1688888888889,,Automatic,Argentina,INA,Rio Parana,AR_INA_6746,AR_INA_6746_INA_4_H
6747,Areco - San Antonio de Areco,6747,39,24.0,m,INA,,,,,,,,,,,,True,-34.2405555555556,-59.4994444444444,,Automatic,Argentina,INA,Rio Parana,AR_INA_6747,AR_INA_6747_INA_24_H
6747,Areco - San Antonio de Areco,6747,101,4.0,m,INA,,,,,,,,,,,,True,-34.2405555555556,-59.4994444444444,,Automatic,Argentina,INA,Rio Parana,AR_INA_6747,AR_INA_6747_INA_4_H
6748,Lag. La Picasa - Escollera FFC,6748,39,24.0,m,INA,,,,,,,,,,,,True,-34.3372222222222,-62.3247222222222,,Automatic,Argentina,INA,,AR_INA_6748,AR_INA_6748_INA_24_H
6748,Lag. La Picasa - Escollera FFC,6748,101,4.0,m,INA,,,,,,,,,,,,True,-34.3372222222222,-62.3247222222222,,Automatic,Argentina,INA,,AR_INA_6748,AR_INA_6748_INA_4_H
6763,Del Valle - Huaycama,6763,39,24.0,m,INA,,,,,,,,,,,,True,-28.1202777777778,-65.7980555555555,,Automatic,Argentina,INA,,AR_INA_6763,AR_INA_6763_INA_24_H
6763,Del Valle - Huaycama,6763,101,4.0,m,INA,,,,,,,,,,,,True,-28.1202777777778,-65.7980555555555,,Automatic,Argentina,INA,,AR_INA_6763,AR_INA_6763_INA_4_H
6832,Palmas,6832,39,24.0,m,INA,,,,,,,,,,,,True,-34.304489,-58.543689,,Automatic,ARGENTINA,INA,Rio de la Plata,AR_INA_6832,AR_INA_6832_INA_24_H
