STATION_ID,EXTERNAL_LOCATION_ID,EXTERNAL_PARAMETER_ID,TIMESTEP_HOUR,UNIT,IMPORT_SOURCE,THRESHOLD_YELLOW,THRESHOLD_ORANGE,THRESHOLD_RED,THRESHOLD_MEAN,THRESHOLD_P05,THRESHOLD_P10,THRESHOLD_P90,THRESHOLD_P95,IMPORT,LATITUDE,LONGITUDE,ALTITUDE,TYPE,COUNTRY,ORGANIZATION,SUBBASIN
0-76-4-42458200,D8618F96CFDBE0DDBD62DF5B04162B2218B99148,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-16.2125,-47.2069,,,Brazil,WHOS,
0-76-4-58730080,52E91A1D4E0E9515EC91A287D0D8951CB8E256A9,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-21.3594,-43.0494,,,Brazil,WHOS,
0-76-4-73290000,3C6D4EFEEA8AA33ECE61BD048776D354DACA92B9,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-26.9308,-52.1361,,,Brazil,WHOS,Rio Uruguay
0-76-4-64504210,778A7A781B77F0D92B61D05F166318CD444DB05E,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-23.4653,-51.3094,,,Brazil,WHOS,Rio Parana
0-76-4-24760000,B3B8B05769E70B0B9511A250A25EA7DA451B707C,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-16.6164,-51.77,,,Brazil,WHOS,
0-76-4-75650900,FCF1B882A9AC72EB355BA01E6F603EFE3647787B,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-28.6825,-55.5794,,,Brazil,WHOS,Rio Uruguay
0-76-4-2143162,8D16E0327B8BDF130C9F00B0E3BE7CCB33AA56A4,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-21.58527777,-43.52722221,,,Brazil,WHOS,
0-76-4-41955000,210BFF4A4FE97F877B7B14C895F9549E9E07D691,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-17.9136,-44.5694,,,Brazil,WHOS,
0-76-4-60500100,EB34CFC8CD3408A5DAE4F8C8237ECB881E2176D2,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-16.7856,-47.8844,,,Brazil,WHOS,Rio Parana
0-76-4-24800000,FEF05A984F34BA2ED95E1CFC00C7D4A56F0DE58B,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-15.8897,-51.8528,,,Brazil,WHOS,
0-76-4-61818080,3376185EEBF31F0A95256D4566287BD95102DAF2,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-21.6014,-46.9494,,,Brazil,WHOS,Rio Parana
0-76-0-5300108000000537,958DBA954D6D653A21F4DF26461EA36365AD6C86,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-16.012222,-47.557417,,,Brazil,INMET,
0-76-4-66710000,AF147B96B2ADFB5086ADE7A65B843C705EA7578F,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-17.3656,-56.7747,,,Brazil,WHOS,Rio Paraguay
0-76-4-61807002,4A8B702AA396A3B6427D4D06A034E4F4396CCDA5,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-21.7286,-46.6033,,,Brazil,WHOS,Rio Parana
0-76-0-3169356000000100,51B05201C30FAE7DA0EC56E3CD7CFCD1D138E8AA,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-18.200855,-45.459836,,,Brazil,INMET,
0-76-4-81499200,9F831DDD6AC94882A79F5CA32BBFD26C33E93269,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-23.9722,-47.3872,,,Brazil,WHOS,
0-76-4-65100001,C23CB00D77FBA1657961016CDDF962D4129DE895,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-26.1097,-49.8011,,,Brazil,WHOS,Rio Parana
0-76-4-41311000,8B5CA54E5F76AF068DB31DB4851B0B663A8A4B63,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-19.6878,-43.6011,,,Brazil,WHOS,
0-76-0-3135100000000533,BB8D54C9031799A215CE4F88DAF460AC424B0539,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-15.80277777,-43.29694444,,,Brazil,INMET,
0-76-4-72870200,5222AB2BB2E07F4A134C9A0F66824B2259BC1D60,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-27.2975,-51.5522,,,Brazil,WHOS,Rio Uruguay
0-76-4-63000100,9E0485E938B2172997ABEA1E4AC080F1F72E1FB3,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-18.5478,-53.1228,,,Brazil,WHOS,Rio Parana
0-76-4-64241500,E9D441F44349669462A298B4C4ECCC5E77A96601,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-24.1189,-49.6261,,,Brazil,WHOS,Rio Parana
0-76-4-62871000,27D4A3E8CBA4D322E8138A6E185ECD20B19EE882,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-20.9033,-50.2569,,,Brazil,WHOS,Rio Parana
0-76-4-65958000,931165466875C6E6F1C8F00A5193E663DF14EBE1,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-25.8058,-52.9067,,,Brazil,WHOS,Rio Parana
0-76-4-61873600,D8ACABC50BC319A74CCF20CA70B7B7B92C30270F,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-22.2592,-46.675,,,Brazil,WHOS,Rio Parana
0-76-0-3121605000000209,A49083B3761C8D6358E2ABBEC3C84364F4FFAB9C,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-18.231052,-43.648269,,,Brazil,INMET,
0-76-4-71200000,67ED75FDFA5F014071E7ED10B1C446AE32EA2EB4,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-27.8028,-49.7786,,,Brazil,WHOS,Rio Uruguay
0-76-4-61487000,E27DF7F68109CCDCF91D7C61841A3BA7882A4B09,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-22.1619,-45.2772,,,Brazil,WHOS,Rio Parana
0-76-0-4203600000000432,B7FBF39C7D5556BFAC00B4A847112E40CE815139,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-26.40638888,-52.85027777,,,Brazil,INMET,Rio Uruguay
0-76-0-3120904000000158,D086AC93CB26532797431D027FA46246085BCAD5,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-18.747711,-44.453785,,,Brazil,INMET,
0-76-4-61783450,5A1656E14B80D1C6BE172C5AF3858B219628879F,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-20.55,-47.8153,,,Brazil,WHOS,Rio Parana
0-76-4-61890800,652D5BB14A62CF44B6B04B8C3F4DC6A8FDB0C41C,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-22.0981,-46.5672,,,Brazil,WHOS,Rio Parana
0-76-4-24051000,D213BBFF267E1BB8E70B99092CAE8A07FCD7D7B8,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-17.3011,-53.2172,,,Brazil,WHOS,
0-76-4-3055017,9AAF6A741020B7A66D15155E1F8E68115092CD64,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-30.665,-55.9531,,,Brazil,WHOS,Rio Uruguay
0-76-0-3106200000000116,5D35E8EF4A24C6622C4751364CC4C0180C47F4E7,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-19.88388888,-43.96944443,,,Brazil,INMET,
0-76-0-5218300000000181,61591605994B73C16ADCDC3DAC4467C23B2139A9,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-14.08916666,-46.36638888,,,Brazil,INMET,
0-76-4-86406000,38B099D4733AA61BBAFBB044D1ED916B635EB5EC,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-28.6189,-51.4011,,,Brazil,WHOS,
0-76-4-41380000,9D334008ADD0B30D6FB21C55B7E9C11CEB96CE42,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-19.4619,-43.9036,,,Brazil,WHOS,
0-76-4-61757000,D23BF492E2D503D87C3CFB245484845D68405E62,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-20.2142,-47.7064,,,Brazil,WHOS,Rio Parana
0-76-4-2045031,9860E49B8000054543A803715CA9E92A35F80184,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-20.4683,-45.7931,,,Brazil,WHOS,Rio Parana
0-76-0-3110301000000148,DA0D810FDC0C97299EF23C98B5A0751E575CFC68,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-21.918066,-46.382996,,,Brazil,INMET,Rio Parana
0-76-4-65970001,C771B713DEE7E0A527E1C51916B16F65BA017D87,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-25.3939,-53.1039,,,Brazil,WHOS,Rio Parana
0-76-4-64310000,0B066EC7B2C4545F33ED0FE582CFCA124A1DCAE5,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-22.9589,-48.9794,,,Brazil,WHOS,Rio Parana
0-76-0-3126109000000094,4D9BBADDE73744B935D7D6B8316086D68EB1568B,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-20.455,-45.45388888,,,Brazil,INMET,Rio Parana
0-76-4-85642000,56DEA20487CFB9588C0373456BF9ED0C92C3A0DA,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-30.0078,-53.0156,,,Brazil,WHOS,
0-76-4-62741000,C8CAB67210BB9626A325BEAF94AC4E3303456B39,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-22.2619,-48.81,,,Brazil,WHOS,Rio Parana
0-76-4-85380500,783BF12B288C738DD30783D4B1632CBB11B97217,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-29.2311,-53.1175,,,Brazil,WHOS,
0-76-4-61829600,DCFA6EE6C7307C22727BAC81B3607FC16572CD95,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-21.4142,-47.3353,,,Brazil,WHOS,Rio Parana
0-76-4-64241520,BD704CF51FA5074E1974FAFB93B611B49F4A5F1D,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-24.0717,-49.6222,,,Brazil,WHOS,Rio Parana
0-76-4-40700080,FC4DDA717D288FEB6680AD0A73D4EB11A78BCDDC,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-20.5075,-43.9864,,,Brazil,WHOS,
0-76-4-60959600,7B83129F2DC7631FE5B63D28E9BDA81804D7B217,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-18.7444,-52.4117,,,Brazil,WHOS,Rio Parana
0-76-4-71380500,FA47020BAA27E4E28763B494B315501DB4E00E52,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-27.5322,-51.4233,,,Brazil,WHOS,Rio Uruguay
0-76-4-73528000,5A6517BCB0254374F46E6CED0E83039869211448,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-27.2456,-52.7944,,,Brazil,WHOS,Rio Uruguay
0-76-0-4314100000000147,53F1E142CD1F014E3581C884F2CE04548268419B,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-28.226805,-52.403582,,,Brazil,INMET,Rio Uruguay
0-76-4-61834000,04BCF573F0C56E547059D93096F1D51825F6854D,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-21.1036,-47.7572,,,Brazil,WHOS,Rio Parana
0-76-4-3155005,A93628077332D62A6FDC404C983D7096CA734752,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-31.2397,-55.0944,,,Brazil,WHOS,Rio Uruguay
0-76-4-1946024,B70BDA92ECBEEDB5EFCD9C29B6ABE28762C328BD,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-19.1183,-46.6817,,,Brazil,WHOS,Rio Parana
0-76-4-73420080,08A63FF23C9B5D73D7FCDEC96CFEAD03C35B406E,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-27.5539,-52.7425,,,Brazil,WHOS,Rio Uruguay
0-76-4-70844200,2B2EC9A700C3DDACAFC146A4E2C19851148640A8,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-27.8197,-51.3753,,,Brazil,WHOS,Rio Uruguay
0-76-4-61874000,82A48D9DDB9ABB9D041C5604166B66B0110B2B89,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-22.3161,-46.8106,,,Brazil,WHOS,Rio Parana
0-76-4-1848055,89F4117983F6FD058A4AB7380D4CF504FE3C2227,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-18.6217,-48.6847,,,Brazil,WHOS,Rio Parana
0-76-4-65017006,D458404AAF7980FFE917A78CF54DFAE330F7EDDA,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-25.5986,-49.2608,,,Brazil,WHOS,Rio Parana
0-76-4-65945600,58EC8D6537A1A2CAFAB45E797827D31DF38023DB,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-25.9922,-52.7858,,,Brazil,WHOS,Rio Parana
0-76-4-62774000,AB73296E672509FD0CA071642660A48C90CDBA86,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-21.8881,-48.1422,,,Brazil,WHOS,Rio Parana
0-76-4-65808500,957AA85C0CF2E35C02324B9E8AC01E613CA5DAD2,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-25.4431,-51.4464,,,Brazil,WHOS,Rio Parana
0-76-0-4218905000000213,474828553B2AF6E6E9894D1AC043CB51EC252709,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-28.12694443,-49.47972221,,,Brazil,INMET,Rio Uruguay
0-76-4-2347192,0308143589233679EB83478CE3F5D25A5F7DA098,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-23.7856,-47.6356,,,Brazil,WHOS,Rio Parana
0-76-0-4110201000000117,1E5E02DB42BF2807728FA6C0D084588606DFE02C,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-25.567879,-51.077946,,,Brazil,INMET,Rio Parana
0-76-4-63001608,968EE6FAD37329F1468070F9D689C7917D98ED9E,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-19.1411,-52.3814,,,Brazil,WHOS,Rio Parana
0-76-4-42450300,0F6947AAF107981DAD73F4CDE748D0E92DA6C1F1,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-15.6406,-47.3567,,,Brazil,WHOS,
0-76-4-60434600,FE5FBCCB17FEE0C49B226BF33C53EEF75429FA40,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-15.6344,-48.1842,,,Brazil,WHOS,Rio Parana
0-76-4-62760043,74E5DB617563331231EA96FF9FBAC6594D34173F,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-22.1678,-47.9036,,,Brazil,WHOS,Rio Parana
0-76-0-3535606000000262,0EE98527EAEADD4FDC8136027AEA5F8E66184180,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-23.22833332,-45.41694443,,,Brazil,INMET,
0-76-4-60500000,610DC2C6EA677E17D46D4A71FA299CE9D73D170F,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-16.5375,-47.8006,,,Brazil,WHOS,Rio Parana
0-76-4-2549113,A2C0FE88726D8FFD636DD80ADD6D68DA4F212346,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-25.4892,-49.0408,,,Brazil,WHOS,Rio Parana
0-76-4-64221500,7D65DD3C04A784C1D43D791D51D2B49C756739E0,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-23.1789,-49.3922,,,Brazil,WHOS,Rio Parana
0-76-4-62400600,C5A7EBF93210A3054BE7A93F50056B06FB194BBB,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-23.1083,-47.1806,,,Brazil,WHOS,Rio Parana
0-76-4-85382000,0554248895119A71C7DE313F8524618B91B6DD70,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-29.3853,-53.0483,,,Brazil,WHOS,
0-76-4-66522100,9B6ABFDEF39AA13B3A8A78C52FC6E635E50F48F3,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-17.2981,-54.76,,,Brazil,WHOS,Rio Paraguay
0-76-4-26100000,180DA61AF44291C59B0A22546BF1550CF2F8793B,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-14.6725,-52.355,,,Brazil,WHOS,
0-76-0-4108502000000356,0EC4F836E24D22DA139C7E7EC6BA042CCD0C87E4,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-26.3986111,-51.35361111,,,Brazil,INMET,Rio Parana
0-76-4-64461000,5D79C3CF6D0286D15AD3224D698B1CB5358DEB59,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-24.69,-50.4922,,,Brazil,WHOS,Rio Parana
0-76-4-60018500,BBEB5F713C2C86C1046C6571EDB065F6228AC1B8,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-16.5114,-47.4528,,,Brazil,WHOS,Rio Parana
0-76-4-75181000,37DB30A9F1B1AA024805999779E8F29701426950,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-28.3128,-53.9131,,,Brazil,WHOS,Rio Uruguay
0-76-4-56651000,A974F112816C323C38C8AF1B5F4C8AA46F3DE7CE,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-19.8194,-43.3539,,,Brazil,WHOS,
0-76-4-64864100,B73E3D2EBE317C3A435F612317E12E87AD5F81E1,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-24.7428,-53.855,,,Brazil,WHOS,Rio Parana
0-76-4-21289000,D5D7679E067686DD5C93F659C10A9AB4C11F1A42,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-14.3272,-46.2311,,,Brazil,WHOS,
0-76-0-3548906000000104,236DE66F9DFD931CE2EE4B938BF34F3247A58242,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-21.980353,-47.883927,,,Brazil,INMET,Rio Parana
0-76-4-74200980,E51DDE8FD282A881BC2979AA18A0E7F1BE1E4053,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-26.4692,-53.3094,,,Brazil,WHOS,Rio Uruguay
0-76-4-58300000,12248166642A6DBE9886D18DAB7241F6EE279A7C,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-22.5375,-44.1758,,,Brazil,WHOS,
0-76-4-70720000,26222BC55AF88BE10CCB4D9BF7394F474E9B9AF5,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-28.2869,-50.8333,,,Brazil,WHOS,Rio Uruguay
0-76-4-86404000,F02655F1DC248DCD5E07226C0F66D506B7012884,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-28.5931,-51.3983,,,Brazil,WHOS,
0-76-4-84597300,8DC005F374BB8CC797734A76AA5D5C7714A6F124,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-28.1175,-48.9714,,,Brazil,WHOS,
0-76-4-61065090,928335AB5BF9233976379279A0EBA0E216B60A49,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-21.2842,-44.6336,,,Brazil,WHOS,Rio Parana
0-76-4-87333000,5202224CDAD2E5DBF512DAACBB195AC5F76CC0CF,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-29.9094,-50.4253,,,Brazil,WHOS,
0-76-4-82410000,63CE0965640D69898DC8434ECFF41673FC4BBC26,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-26.2944,-49.1567,,,Brazil,WHOS,
0-76-4-3055019,41BD0DA9E2076984488B8B232FE967BA58818AE5,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-30.5469,-55.3197,,,Brazil,WHOS,Rio Uruguay
0-76-0-3306008000000519,F992CCDCA647EF2FC173DEC4D18C2C1089047558,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-22.09833333,-43.20833333,,,Brazil,INMET,
0-76-4-58230150,30BDB004839DD6A346A0B83F81AF8F67B78DF18C,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-22.5833,-44.9556,,,Brazil,WHOS,
0-76-4-87010000,C71583A1F7EC8B6F80D592995B4BA45048ED6800,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-29.9419,-51.6942,,,Brazil,WHOS,
0-76-4-65813100,FF0D0DF3DC5079A6E79D07744C164CC344B70B05,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-25.4878,-51.7378,,,Brazil,WHOS,Rio Parana
0-76-4-15121000,FA4897B5463208B4F84987FF0229C2DF011FF02B,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-14.4575,-59.5086,,,Brazil,WHOS,
0-76-4-66400050,86EA32A72B5A6511C62639ABF7E04BA70EB9FC35,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-16.0964,-55.0425,,,Brazil,WHOS,Rio Paraguay
0-76-4-2650035,0E79537A5C83F57F6F950E524CAF8CB9CE4A059D,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-26.8192,-50.9856,,,Brazil,WHOS,Rio Uruguay
0-76-4-86321000,CFAC0FD2A3D553D27D6DB3B0185B23725FA6A88C,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-29.0633,-51.3236,,,Brazil,WHOS,
0-76-4-86950000,399F365616B8C1959112528878EF6B13B97CDD09,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-29.8069,-51.8758,,,Brazil,WHOS,
0-76-0-5208707000000007,87A0B7E278F77AA4AC22DBB00992975DD2703F61,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-16.642841,-49.220222,,,Brazil,INMET,Rio Parana
0-76-0-4208500000000303,03ED4E1B7E96221888C3AA57B4C49E4DFCF3F18D,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-27.41833332,-49.64694444,,,Brazil,INMET,
0-76-4-61689000,5693EA55E99EF1A69D955A27FAAA89DDE5654CFA,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-20.8017,-46.7053,,,Brazil,WHOS,Rio Parana
0-76-4-85623010,9307999D2864DA2609E9B11E29C91A6A036C5EBE,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-30.1942,-53.5633,,,Brazil,WHOS,
0-76-0-3554102000000162,DFCB352D520BB60EBA7BF021BD23F490316B026A,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-23.04166666,-45.52083332,,,Brazil,INMET,
0-76-4-81200000,E25266559191C9169C394E24F883508BA05A5809,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-24.6556,-48.9997,,,Brazil,WHOS,
0-76-4-60335500,65CF9145825CE16085040FB7B89BE8A38982817B,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-19.2375,-47.8017,,,Brazil,WHOS,Rio Parana
0-76-4-81380000,B19ABB1EA6D2EBE1CC1DA6BB3447D8559EABCB6F,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-24.5197,-48.1056,,,Brazil,WHOS,
0-76-4-58536000,C4FEEB8F103DBF603D8B9589ABF7578CCA479801,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-22.1806,-44.2778,,,Brazil,WHOS,
0-76-4-3353020,795B9E072A0B00B9263BF5DAFD0E1743E126B36C,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-33.2381,-53.0619,,,Brazil,WHOS,
0-76-4-64515920,BD3E46F27EE277C3FE5C4E1B31B23C0ABAE1C88A,6A1207635C2220886869225C67B8F68E0627DDE3,744.0,millimetre,WHOS,,,,,,,,,True,-22.9408,-51.3244,,,Brazil,WHOS,Rio Parana
