STATION_ID,EXTERNAL_LOCATION_ID,EXTERNAL_PARAMETER_ID,TIMESTEP_HOUR,UNIT,IMPORT_SOURCE,THRESHOLD_LOW,THRESHOLD_YELLOW,THRESHOLD_ORANGE,THRESHOLD_RED,THRESHOLD_WATERINTAKE,THRESHOLD_NAVIGATION,THRESHOLD_MEAN,THRESHOLD_P05,THRESHOLD_P10,THRESHOLD_P90,THRESHOLD_P95,IMPORT,LATITUDE,LONGITUDE,ALTITUDE,TYPE,COUNTRY,ORGANIZATION,SUBBASIN
88,FAAC49BA633EFF325BE5D2BA81BE14574A268ABA,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-27.482557,-56.727244,,,Argentina,INA,Rio Parana
2205,3A2D53454064685F479B74B6C5B3EAA289DE5E00,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-31.8016666666667,-59.1261111111111,,,Argentina,INA,Rio Parana
1052,86EA748613FB6A8C49093F5194CEB3D6E1DE9331,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-30.9499,-57.4559,,,Uruguay,INA,Rio Uruguay
19,F426CC5C7D4A1563EE3B41E4F50FB4DE8568D3F2,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-27.46364349,-58.8388696,,,Argentina,INA,Rio Parana
91,D4778F8DB9412B2FE3C0DE615434767B1736EDBA,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-24.0425,-54.2342,,,BRASIL,INA,Rio Parana
65,670DBE1488487406B9BFA7BBC32FFE83EF34D28B,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-27.8833333333333,-55.1333333333333,,,Argentina,INA,Rio Uruguay
1063,9CD72E34F30922F23250F08D6BB878E9D8B99B41,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-29.845637,-57.674446,,,Argentina,INA,Rio Uruguay
34,CCA40036EDCA13FB4BCBE1305FC3EF866E8CF015,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-32.9432699442268,-60.6308206029857,,,Argentina,INA,Rio Parana
1072,96593E9EDDF3A37BC2F792652CAC39D17BE4482F,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-30.392535,-56.456119,,,Uruguay,INA,Rio Uruguay
20,A0B3D2485864049356783CD1DE136A84768E9284,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-27.4833333333333,-58.9333333333333,,,Argentina,INA,Rio Parana
72,5D4AF2886B4D79302D1F3F2EE3F33420865A2411,CD59B39DBBD02109859570B58EAA33621CD1F85B,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-29.7166666666667,-57.0833333333333,,,Argentina,INA,Rio Uruguay
92,317ECC87DECEDF9F8864FBC9C4EE7E2847D631D1,CD59B39DBBD02109859570B58EAA33621CD1F85B,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-25.4,-54.583,,,Argentina,INA,Rio Parana
88,FAAC49BA633EFF325BE5D2BA81BE14574A268ABA,CD59B39DBBD02109859570B58EAA33621CD1F85B,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-27.482557,-56.727244,,,Argentina,INA,Rio Parana
68,C2C298DAC1EBB179763E064D213E671B4B199F42,CD59B39DBBD02109859570B58EAA33621CD1F85B,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-28.55,-56.0333333333333,,,Argentina,INA,Rio Uruguay
55,B76F89BC3A30F644310F1CC4C611C7EA6047DA7A,CD59B39DBBD02109859570B58EAA33621CD1F85B,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-25.3666666666667,-57.65,,,Argentina,INA,Rio Paraguay
61,7040838B6BB402DAAA03931F9AEC8113C897D73A,CD59B39DBBD02109859570B58EAA33621CD1F85B,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-27.3,-54.2,,,Argentina,INA,Rio Uruguay
29,D35B4E539A4840513F23C64F15BE89333B7488D7,CD59B39DBBD02109859570B58EAA33621CD1F85B,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-31.7182378629681,-60.5225697750899,,,Argentina,INA,Rio Parana
95,215DA71A62174305ABBA3161F9D2F45D9B0114B3,CD59B39DBBD02109859570B58EAA33621CD1F85B,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-25.54282,-53.490223,,,BRASIL,INA,Rio Parana
78,ACDBC2528E4886B90A5EE42C12B561ADAD76C29C,CD59B39DBBD02109859570B58EAA33621CD1F85B,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-31.27547,-57.936945,,,Argentina,INA,Rio Uruguay
19,F426CC5C7D4A1563EE3B41E4F50FB4DE8568D3F2,CD59B39DBBD02109859570B58EAA33621CD1F85B,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-27.46364349,-58.8388696,,,Argentina,INA,Rio Parana
94,077DD9C162758894B49F46A3766B3FB0C91FB2BC,CD59B39DBBD02109859570B58EAA33621CD1F85B,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-25.583779,-53.817043,,,BRASIL,INA,Rio Parana
8,CFD04512F2051C00F5CFD00C4DE766399684B033,CD59B39DBBD02109859570B58EAA33621CD1F85B,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-25.5833333333333,-53.9833333333333,,,Argentina,INA,Rio Parana
77,F5C001AAB05E68773AAEF77E7D4C6085CBD7AD73,CD59B39DBBD02109859570B58EAA33621CD1F85B,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-31.27547,-57.936945,,,Argentina,INA,Rio Uruguay
87,329E5E2914B19DB23520D64DFA541CC83DE345F2,CD59B39DBBD02109859570B58EAA33621CD1F85B,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-27.482557,-56.727244,,,Argentina,INA,Rio Parana
65,670DBE1488487406B9BFA7BBC32FFE83EF34D28B,CD59B39DBBD02109859570B58EAA33621CD1F85B,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-27.8833333333333,-55.1333333333333,,,Argentina,INA,Rio Uruguay
91,D4778F8DB9412B2FE3C0DE615434767B1736EDBA,CD59B39DBBD02109859570B58EAA33621CD1F85B,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-24.0425,-54.2342,,,BRASIL,INA,Rio Parana
30,3D6199412BFA3DFEAB30DD9E0E4C7EEFEB6DECE1,CD59B39DBBD02109859570B58EAA33621CD1F85B,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-31.6514772196376,-60.7002319185745,,,Argentina,INA,Rio Parana
20,A0B3D2485864049356783CD1DE136A84768E9284,CD59B39DBBD02109859570B58EAA33621CD1F85B,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-27.4833333333333,-58.9333333333333,,,Argentina,INA,Rio Parana
34,CCA40036EDCA13FB4BCBE1305FC3EF866E8CF015,CD59B39DBBD02109859570B58EAA33621CD1F85B,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-32.9432699442268,-60.6308206029857,,,Argentina,INA,Rio Parana
