,STATION_ID,STATION_NAME,STATION_SHORTNAME,TOOLTIP,LATITUDE,LONGITUDE,ALTITUDE,TYPE,COUNTRY,ORGANIZATION,SUBBASIN
695,0-76-4-66030000,FAZENDA SANTA AMALIA,FAZENDASANTA,FAZENDA SANTA AMALIA,-14.61,-57.7281,,,Brazil,WHOS,Rio Paraguay
696,19051,OURINHOS,OURINHOS,OURINHOS,-23.0677778,-49.8375,,,Brazil,SAR - Agência Nacional de Águas (ANA),Rio Parana
697,19096,SOBRAGI,SOBRAGI,SOBRAGI,-21.9766667,-43.3613889,,,Brazil,SAR - Agência Nacional de Águas (ANA),
698,1057,Tomás Gomensoro,TomásGomenso,Tomás Gomensoro,-30.431886,-57.440628,,,Uruguay,INA,Rio Uruguay
699,0-76-4-64541000,MARINGA MTE. ETA SANEPAR,MARINGAMTE.E,MARINGA MTE. ETA SANEPAR,-23.3258,-51.845,,,Brazil,WHOS,Rio Parana
700,0-76-0-4318622000000127,SAO JOSE DOS AUSENTES,SAOJOSEDOSAU,SAO JOSE DOS AUSENTES,-28.7486111,-50.05777777,,,Brazil,INMET,
701,0-76-4-77500000,QUARAI,QUARAI,QUARAI,-30.3844,-56.4656,,,Brazil,WHOS,Rio Uruguay
702,2194,Rio Bermejo-Puerto Velaz,RioBermejo-P,Rio Bermejo-Puerto Velaz,-26.6605555555556,-58.6338888888889,,,Argentina,INA,Rio Paraguay
703,895,Florencio Varela M,FlorencioVar,Florencio Varela M,-34.804369,-58.279983,,,Argentina,INA,Rio de la Plata
704,0-76-4-24653000,CORREGO FUNDO (EMASA),CORREGOFUNDO,CORREGO FUNDO (EMASA),-15.8994,-52.2764,,,Brazil,WHOS,
705,0-76-4-60492200,BARTOLOMEU - FAZENDA RECREIO,BARTOLOMEU-F,BARTOLOMEU - FAZENDA RECREIO,-16.0633,-47.6797,,,Brazil,WHOS,Rio Parana
706,0-76-4-75155010,PCH PASSO DO AJURICABA MONTANTE,PCHPASSODOAJ,PCH PASSO DO AJURICABA MONTANTE,-28.2869,-53.7803,,,Brazil,WHOS,Rio Uruguay
707,2223,Suncho Corral,SunchoCorral,Suncho Corral,-27.9402777777778,-63.4397222222222,,,Argentina,INA,Rio Parana
708,1257,Arroyo Borches,ArroyoBorche,Arroyo Borches,-34.0752137139779,-58.4426647718186,,,Argentina,INA,Rio Parana
709,0-76-4-63001740,PCH AREADO JUSANTE,PCHAREADOJUS,PCH AREADO JUSANTE,-19.5481,-52.505,,,Brazil,WHOS,Rio Parana
710,0-76-4-62346500,PCH CASCATA PAIVA CASTRO,PCHCASCATAPA,PCH CASCATA PAIVA CASTRO,-23.3292,-46.6783,,,Brazil,WHOS,Rio Parana
711,0-76-4-61689000,PCH SAO JOAO JUSANTE,PCHSAOJOAOJU,PCH SAO JOAO JUSANTE,-20.8017,-46.7053,,,Brazil,WHOS,Rio Parana
712,59,Isla del Cerrito,IsladelCerri,Isla del Cerrito,-27.3166666666667,-58.6166666666667,,,Argentina,INA,Rio Parana
713,0-76-4-64670011,PCH MOURAO I BARRAMENTO,PCHMOURAOIBA,PCH MOURAO I BARRAMENTO,-24.1047,-52.3283,,,Brazil,WHOS,Rio Parana
714,0-76-4-85642000,PASSO SAO LOURENCO,PASSOSAOLOUR,PASSO SAO LOURENCO,-30.0078,-53.0156,,,Brazil,WHOS,
715,0-76-4-15044100,UHE GUAPORE JUSANTE,UHEGUAPOREJU,UHE GUAPORE JUSANTE,-15.1381,-58.9825,,,Brazil,WHOS,
716,36,San Nicolás,SanNicolás,San Nicolás,-33.3420008188866,-60.1895279977149,,,Argentina,INA,Rio Parana
717,0-76-4-21291000,PCH SANTA EDWIGES II BARRAMENTO,PCHSANTAEDWI,PCH SANTA EDWIGES II BARRAMENTO,-14.3575,-46.1978,,,Brazil,WHOS,
718,0-76-4-44637900,AGRESTE,AGRESTE,AGRESTE,-15.9408,-43.6419,,,Brazil,WHOS,
719,19013,LIMOEIRO,LIMOEIRO,LIMOEIRO,-21.6166667,-47.05,,,Brazil,SAR - Agência Nacional de Águas (ANA),Rio Parana
720,0-76-0-4203600000000587,CAMPOS NOVOS,CAMPOSNOVOS,CAMPOS NOVOS,-27.3886111,-51.21583333,,,Brazil,INMET,Rio Uruguay
721,0-76-4-66483600,PCH SANTA GABRIELA MONTANTE 1,PCHSANTAGABR,PCH SANTA GABRIELA MONTANTE 1,-17.5444,-54.4139,,,Brazil,WHOS,Rio Paraguay
722,29001,JAGUARI-JACAREÍ,JAGUARI-JACA,JAGUARI-JACAREÍ,-22.92461389,-46.42702778,,,Brazil,SAR - Agência Nacional de Águas (ANA),Rio Parana
723,0-76-4-87409000,PONTE PONCHE VERDE / DOM PEDRITO,PONTEPONCHEV,PONTE PONCHE VERDE / DOM PEDRITO,-31.1475,-54.7594,,,Brazil,WHOS,Rio Uruguay
724,0-76-4-63010000,UHE JUPIA JUSANTE,UHEJUPIAJUSA,UHE JUPIA JUSANTE,-20.8553,-51.635,,,Brazil,WHOS,Rio Parana
725,0-76-4-60960700,PCH PONTAL DO PRATA JUSANTE,PCHPONTALDOP,PCH PONTAL DO PRATA JUSANTE,-18.74,-52.2836,,,Brazil,WHOS,Rio Parana
726,0-76-4-21210000,FAZENDA ESPIRITO SANTO,FAZENDAESPIR,FAZENDA ESPIRITO SANTO,-15.3222,-47.3817,,,Brazil,WHOS,
727,0-76-4-87241000,LAGOA NEGRA PQ. ITAPUA VIAMAO,LAGOANEGRAPQ,LAGOA NEGRA PQ. ITAPUA VIAMAO,-30.38,-51.0061,,,Brazil,WHOS,
728,0-76-4-62849500,UHE TRES IRMAOS CORREGO BAIXOTE,UHETRESIRMAO,UHE TRES IRMAOS CORREGO BAIXOTE,-21.2739,-50.2917,,,Brazil,WHOS,Rio Parana
729,0-76-4-40100001,UHE TRES MARIAS PORTO DAS ANDORINHAS,UHETRESMARIA,UHE TRES MARIAS PORTO DAS ANDORINHAS,-19.2814,-45.2953,,,Brazil,WHOS,
730,57,Puerto Formosa,PuertoFormos,Puerto Formosa,-26.1833333333333,-58.1833333333333,,,Argentina,INA,Rio Paraguay
731,0-76-4-65945600,PCH VITORINO JUSANTE 2,PCHVITORINOJ,PCH VITORINO JUSANTE 2,-25.9922,-52.7858,,,Brazil,WHOS,Rio Parana
732,2833,Aº Leyes - RP 1,AºLeyes-RP1,Aº Leyes - RP 1,-31.4947222222222,-60.425,,,Argentina,INA,Rio Parana
733,0-76-4-82230015,UHE CHAMINE BARRAMENTO RES. SALTO DO MEIO,UHECHAMINEBA,UHE CHAMINE BARRAMENTO RES. SALTO DO MEIO,-25.8081,-48.9944,,,Brazil,WHOS,
734,0-76-4-87550050,PONTE CAMAQUA CHICO,PONTECAMAQUA,PONTE CAMAQUA CHICO,-30.9083,-53.8206,,,Brazil,WHOS,
735,0-76-4-60904000,UHE BARRA DOS COQUEIROS JUSANTE,UHEBARRADOSC,UHE BARRA DOS COQUEIROS JUSANTE,-18.7258,-51.0044,,,Brazil,WHOS,Rio Parana
736,0-76-4-61661000,UHE FURNAS BARRAMENTO,UHEFURNASBAR,UHE FURNAS BARRAMENTO,-20.6717,-46.3175,,,Brazil,WHOS,Rio Parana
737,0-76-4-24745000,PCH MOSQUITAO MONTANTE 2,PCHMOSQUITAO,PCH MOSQUITAO MONTANTE 2,-16.4033,-51.4033,,,Brazil,WHOS,
738,0-76-0-3147600000000201,PASSA QUATRO,PASSAQUATRO,PASSA QUATRO,-22.395799,-44.961909,,,Brazil,INMET,Rio Parana
739,0-76-4-61783450,PCH PALMEIRAS JUSANTE,PCHPALMEIRAS,PCH PALMEIRAS JUSANTE,-20.55,-47.8153,,,Brazil,WHOS,Rio Parana
740,0-76-4-61795100,UHE PORTO COLOMBIA RIO UBERABA,UHEPORTOCOLO,UHE PORTO COLOMBIA RIO UBERABA,-19.9094,-48.3911,,,Brazil,WHOS,Rio Parana
741,0-76-4-73528000,PCH RIO DOS INDIOS JUSANTE,PCHRIODOSIND,PCH RIO DOS INDIOS JUSANTE,-27.2456,-52.7944,,,Brazil,WHOS,Rio Uruguay
742,19050,CHAVANTES,CHAVANTES,CHAVANTES,-23.1166667,-49.7333333,,,Brazil,SAR - Agência Nacional de Águas (ANA),Rio Parana
743,56,Bouvier,Bouvier,Bouvier,-25.451947,-57.568182,,,Argentina,INA,Rio Paraguay
744,0-76-4-66825000,LADARIO (BASE NAVAL),LADARIO(BASE,LADARIO (BASE NAVAL),-19.0017,-57.5942,,,Brazil,WHOS,Rio Paraguay
745,0-76-0-4219507000000318,XANXERE,XANXERE,XANXERE,-26.938666,-52.39809,,,Brazil,INMET,Rio Uruguay
746,0-76-0-4300802000W83917,ANTONIO PRADO,ANTONIOPRADO,ANTONIO PRADO,-28.82,-51.28,,,Brazil,INMET,
747,0-76-4-75881800,PCH RINCAO BARRAMENTO,PCHRINCAOBAR,PCH RINCAO BARRAMENTO,-28.4208,-54.2978,,,Brazil,WHOS,Rio Uruguay
748,0-76-0-4214508000000312,RIO DO CAMPO,RIODOCAMPO,RIO DO CAMPO,-26.93749999,-50.14555555,,,Brazil,INMET,
749,0-76-4-58120000,UHE JAGUARI FAZENDA SANTANA,UHEJAGUARIFA,UHE JAGUARI FAZENDA SANTANA,-22.9475,-45.9194,,,Brazil,WHOS,
750,0-76-4-86100600,PCH PEZZI ARROIO PINHEIRO ALTO,PCHPEZZIARRO,PCH PEZZI ARROIO PINHEIRO ALTO,-28.7575,-50.5211,,,Brazil,WHOS,
751,0-76-4-2752035,UHE ITA ERECHIM PLU,UHEITAERECHI,UHE ITA ERECHIM PLU,-27.6575,-52.3203,,,Brazil,WHOS,Rio Uruguay
752,0-76-4-72080000,PCH OURO MONTANTE,PCHOUROMONTA,PCH OURO MONTANTE,-27.6433,-51.4889,,,Brazil,WHOS,Rio Uruguay
753,0-76-4-71840000,UHE CAMPOS NOVOS BARRAMENTO,UHECAMPOSNOV,UHE CAMPOS NOVOS BARRAMENTO,-27.6064,-51.3256,,,Brazil,WHOS,Rio Uruguay
754,0-76-4-74324000,PCH FLOR DO SERTAO JUSANTE,PCHFLORDOSER,PCH FLOR DO SERTAO JUSANTE,-26.7931,-53.3969,,,Brazil,WHOS,Rio Uruguay
755,0-76-4-60540000,UHE CORUMBA I RIO PIRACANJUBA,UHECORUMBAIR,UHE CORUMBA I RIO PIRACANJUBA,-17.1314,-48.1372,,,Brazil,WHOS,Rio Parana
756,31,Diamante,Diamante,Diamante,-32.0715615377843,-60.6432219715378,,,Argentina,INA,Rio Parana
757,0-76-4-64618500,UHE ITAIPU CAIUA,UHEITAIPUCAI,UHE ITAIPU CAIUA,-23.2669,-53.7128,,,Brazil,WHOS,Rio Parana
758,0-76-4-73445000,UHE MONJOLINHO CRUZALTENSE,UHEMONJOLINH,UHE MONJOLINHO CRUZALTENSE,-27.6694,-52.5842,,,Brazil,WHOS,Rio Uruguay
759,0-76-4-61782800,PCH SAO JOAQUIM MONTANTE 2,PCHSAOJOAQUI,PCH SAO JOAQUIM MONTANTE 2,-20.625,-47.7033,,,Brazil,WHOS,Rio Parana
760,0-76-4-65945200,PCH VITORINO MONTANTE,PCHVITORINOM,PCH VITORINO MONTANTE,-26.01,-52.7939,,,Brazil,WHOS,Rio Parana
761,0-76-0-5205109000W83526,CATALAO,CATALAO,CATALAO,-18.17027777,-47.95805555,,,Brazil,INMET,Rio Parana
762,0-76-0-3106200000000116,BELO HORIZONTE (PAMPULHA),BELOHORIZONT,BELO HORIZONTE (PAMPULHA),-19.88388888,-43.96944443,,,Brazil,INMET,
763,0-76-4-2245032,UHE FUNIL GUARATINGUETA,UHEFUNILGUAR,UHE FUNIL GUARATINGUETA,-22.8089,-45.2008,,,Brazil,WHOS,
764,0-76-4-61198080,CGH ANIL BARRAMENTO,CGHANILBARRA,CGH ANIL BARRAMENTO,-20.8178,-45.0603,,,Brazil,WHOS,Rio Parana
765,0-76-4-86210000,PCH CRIUVA JUSANTE,PCHCRIUVAJUS,PCH CRIUVA JUSANTE,-28.945,-50.79,,,Brazil,WHOS,
766,72,Paso de los Libres,PasodelosLib,Paso de los Libres,-29.7166666666667,-57.0833333333333,,,Argentina,INA,Rio Uruguay
767,19060,SEGREDO,SEGREDO,SEGREDO,-25.7883333,-52.1147222,,,Brazil,SAR - Agência Nacional de Águas (ANA),Rio Parana
768,0-76-4-64849000,NOVO TRES PASSOS,NOVOTRESPASS,NOVO TRES PASSOS,-24.3939,-54.1383,,,Brazil,WHOS,Rio Parana
769,0-76-4-64461000,UHE TIBAGI MONTANTE RIO CAPIVARI,UHETIBAGIMON,UHE TIBAGI MONTANTE RIO CAPIVARI,-24.69,-50.4922,,,Brazil,WHOS,Rio Parana
770,2204,Río Carcarañá en pueblo Andino,RíoCarcarañá,Río Carcarañá en pueblo Andino,-32.6733333333333,-60.8658333333333,,,Argentina,INA,Rio Parana
771,50,Dique Luján,DiqueLuján,Dique Luján,-34.351576,-58.686115,,,Argentina,INA,Rio Parana
772,0-76-4-64864150,PCH SAO FRANCISCO BARRAMENTO,PCHSAOFRANCI,PCH SAO FRANCISCO BARRAMENTO,-24.7328,-53.8928,,,Brazil,WHOS,Rio Parana
773,0-76-4-71644000,PCH JOAO BORGES BARRAMENTO,PCHJOAOBORGE,PCH JOAO BORGES BARRAMENTO,-27.7175,-50.6592,,,Brazil,WHOS,Rio Uruguay
774,0-76-4-60029900,UHE SERRA DO FACAO PONTE ALTA,UHESERRADOFA,UHE SERRA DO FACAO PONTE ALTA,-17.4778,-47.6244,,,Brazil,WHOS,Rio Parana
775,0-76-4-43200000,SAO ROMAO,SAOROMAO,SAO ROMAO,-16.3725,-45.07,,,Brazil,WHOS,
776,0-76-4-64489000,UHE GOV. JAYME CANET JUNIOR BARRAMENTO,UHEGOV.JAYME,UHE GOV. JAYME CANET JUNIOR BARRAMENTO,-24.0633,-50.7014,,,Brazil,WHOS,Rio Parana
777,0-76-4-74300000,GUATAPARA DE BAIXO,GUATAPARADEB,GUATAPARA DE BAIXO,-26.5881,-53.4536,,,Brazil,WHOS,Rio Uruguay
778,0-76-4-65815060,PCH TAGUA,PCHTAGUA,PCH TAGUA,-25.5044,-51.7864,,,Brazil,WHOS,Rio Parana
779,0-76-4-58433900,PCH SECRETARIO MONTANTE,PCHSECRETARI,PCH SECRETARIO MONTANTE,-22.2997,-43.1789,,,Brazil,WHOS,
780,0-76-4-83695000,PCH SALTO RIO ENCANO,PCHSALTORIOE,PCH SALTO RIO ENCANO,-26.9075,-49.1942,,,Brazil,WHOS,
781,0-76-4-64474800,PCH CASTRO MONTANTE 2,PCHCASTROMON,PCH CASTRO MONTANTE 2,-24.7822,-50.0175,,,Brazil,WHOS,Rio Parana
782,0-76-4-81303001,UHE GOV. PARIGOT DE SOUZA JUSANTE,UHEGOV.PARIG,UHE GOV. PARIGOT DE SOUZA JUSANTE,-25.0881,-48.8272,,,Brazil,WHOS,
783,0-76-4-18409350,PCH CULUENE JUSANTE 2,PCHCULUENEJU,PCH CULUENE JUSANTE 2,-14.5744,-53.6967,,,Brazil,WHOS,
784,0-76-4-65031300,PCH LUCIA CHEROBIM MONTANTE 2,PCHLUCIACHER,PCH LUCIA CHEROBIM MONTANTE 2,-25.6014,-49.6314,,,Brazil,WHOS,Rio Parana
785,0-76-4-61684000,PCH SAO JOAO MONTANTE 2,PCHSAOJOAOMO,PCH SAO JOAO MONTANTE 2,-20.8533,-46.7031,,,Brazil,WHOS,Rio Parana
786,0-76-0-4208203000000461,ITAJAI,ITAJAI,ITAJAI,-26.95083333,-48.76194444,,,Brazil,INMET,
787,0-76-4-73570000,PCH CORONEL ARAUJO JUSANTE,PCHCORONELAR,PCH CORONEL ARAUJO JUSANTE,-26.6767,-51.7575,,,Brazil,WHOS,Rio Uruguay
788,19036,BILLINGS,BILLINGS,BILLINGS,-23.703234,-46.674382,,,Brazil,SAR - Agência Nacional de Águas (ANA),Rio Parana
789,0-76-4-1647002,UHE BATALHA CRISTALINA,UHEBATALHACR,UHE BATALHA CRISTALINA,-16.7881,-47.6033,,,Brazil,WHOS,Rio Parana
790,0-76-4-84150100,ETA CASAN-MONTANTE,ETACASAN-MON,ETA CASAN-MONTANTE,-27.6925,-48.7097,,,Brazil,WHOS,
791,0-76-4-60335080,UHE NOVA PONTE BARRAMENTO,UHENOVAPONTE,UHE NOVA PONTE BARRAMENTO,-19.1333,-47.6944,,,Brazil,WHOS,Rio Parana
792,0-76-4-24735000,PCH TAMBORIL JUSANTE,PCHTAMBORILJ,PCH TAMBORIL JUSANTE,-16.5072,-51.4364,,,Brazil,WHOS,
793,0-76-0-3542206000000103,RANCHARIA,RANCHARIA,RANCHARIA,-22.37277777,-50.97472221,,,Brazil,INMET,Rio Parana
794,0-76-4-88060200,TAIM MANGUEIRA,TAIMMANGUEIR,TAIM MANGUEIRA,-32.5408,-52.5394,,,Brazil,WHOS,
795,0-76-4-84249998,ORLEANS - MONTANTE,ORLEANS-MONT,ORLEANS - MONTANTE,-28.3586,-49.295,,,Brazil,WHOS,
796,1031,Cuaró,Cuaró,Cuaró,-30.613837,-56.905948,,,Uruguay,INA,Rio Uruguay
797,0-76-0-4318903000000237,SAO LUIZ GONZAGA,SAOLUIZGONZA,SAO LUIZ GONZAGA,-28.41722221,-54.9625,,,Brazil,INMET,Rio Uruguay
798,0-76-4-60889000,PCH JATAI JUSANTE,PCHJATAIJUSA,PCH JATAI JUSANTE,-17.9558,-51.7192,,,Brazil,WHOS,Rio Parana
799,0-76-4-64892500,UHE ITAIPU SAO FRANCISCO FALSO,UHEITAIPUSAO,UHE ITAIPU SAO FRANCISCO FALSO,-24.96,-54.175,,,Brazil,WHOS,Rio Parana
800,0-76-4-42452200,UHE QUEIMADO RIO BEZERRA,UHEQUEIMADOR,UHE QUEIMADO RIO BEZERRA,-15.9514,-47.1669,,,Brazil,WHOS,
801,19029,B.COQUEIROS,B.COQUEIROS,B.COQUEIROS,-18.7233333,-51.0030556,,,Brazil,SAR - Agência Nacional de Águas (ANA),Rio Parana
802,0-76-0-5006309000000137,PARANAIBA,PARANAIBA,PARANAIBA,-19.69555555,-51.18166666,,,Brazil,INMET,Rio Parana
803,0-76-4-64232000,PCH CACHOEIRA DO POCO PRETO II JUSANTE,PCHCACHOEIRA,PCH CACHOEIRA DO POCO PRETO II JUSANTE,-24.0244,-49.4617,,,Brazil,WHOS,Rio Parana
804,0-76-0-5218300000W83332,POSSE,POSSE,POSSE,-14.08916666,-46.36666666,,,Brazil,INMET,
805,0-76-4-60500000,UHE BATALHA RIO SAO BARTOLOMEU,UHEBATALHARI,UHE BATALHA RIO SAO BARTOLOMEU,-16.5375,-47.8006,,,Brazil,WHOS,Rio Parana
806,26,La Paz,LaPaz,La Paz,-30.73419972,-59.6381167,,,Argentina,INA,Rio Parana
807,0-76-0-5218300000000181,POSSE,POSSE,POSSE,-14.08916666,-46.36638888,,,Brazil,INMET,
808,0-76-4-65271000,PCH RIO TIMBO JUSANTE,PCHRIOTIMBOJ,PCH RIO TIMBO JUSANTE,-26.4597,-50.8122,,,Brazil,WHOS,Rio Parana
809,0-76-4-72870900,UHE ITA RIO APUAE,UHEITARIOAPU,UHE ITA RIO APUAE,-27.5619,-51.8578,,,Brazil,WHOS,Rio Uruguay
810,0-76-4-2348090,UHE CANOAS I BAIRRO MORRO CAVADO,UHECANOASIBA,UHE CANOAS I BAIRRO MORRO CAVADO,-23.7122,-48.7042,,,Brazil,WHOS,Rio Parana
811,0-76-4-58593800,PCH MONTE SERRAT JUSANTE,PCHMONTESERR,PCH MONTE SERRAT JUSANTE,-22.0142,-43.2831,,,Brazil,WHOS,
812,0-76-4-73698500,PCH SALTO PASSO VELHO MONTANTE,PCHSALTOPASS,PCH SALTO PASSO VELHO MONTANTE,-26.7497,-52.3997,,,Brazil,WHOS,Rio Uruguay
813,0-76-1-3543402000W83652,RIBEIRAO PRETO,RIBEIRAOPRET,RIBEIRAO PRETO,-21.13,-47.77,,,Brazil,WHOS,Rio Parana
814,0-76-4-58204000,GUARATINGUETA,GUARATINGUET,GUARATINGUETA,-22.8119,-45.1825,,,Brazil,WHOS,
815,0-76-0-3527108000000105,LINS,LINS,LINS,-21.66611111,-49.73472221,,,Brazil,INMET,Rio Parana
816,52,San Fernando,SanFernando,San Fernando,-34.4333333333,-58.55,,,Argentina,INA,Rio Parana
817,0-76-4-58512030,UHE PICADA MONTANTE 2,UHEPICADAMON,UHE PICADA MONTANTE 2,-21.7497,-43.6803,,,Brazil,WHOS,
818,0-76-4-73600600,UHE QUEBRA QUEIXO BARRAMENTO,UHEQUEBRAQUE,UHE QUEBRA QUEIXO BARRAMENTO,-26.6561,-52.5433,,,Brazil,WHOS,Rio Uruguay
819,0-76-0-4318002000000236,SAO BORJA,SAOBORJA,SAO BORJA,-28.65,-56.01638888,,,Brazil,INMET,Rio Uruguay
820,0-76-4-66400360,PCH SAO LOURENCO MONTANTE,PCHSAOLOUREN,PCH SAO LOURENCO MONTANTE,-16.0394,-54.9397,,,Brazil,WHOS,Rio Paraguay
821,0-76-4-63001225,PCH ALTO SUCURIU RIO SAO JOAO,PCHALTOSUCUR,PCH ALTO SUCURIU RIO SAO JOAO,-19.2525,-52.8844,,,Brazil,WHOS,Rio Parana
822,37,Ramallo,Ramallo,Ramallo,-33.4780656197056,-59.9957013181522,,,Argentina,INA,Rio Parana
823,19163,BAIXO IGUAÇU,BAIXOIGUAÇU,BAIXO IGUAÇU,-25.505885,-53.673733,,,Brazil,SAR - Agência Nacional de Águas (ANA),Rio Parana
824,0-76-4-42450360,RIO PRETO - MONTANTE EXTREMA,RIOPRETO-MON,RIO PRETO - MONTANTE EXTREMA,-15.8372,-47.3689,,,Brazil,WHOS,
825,0-76-4-64469850,UHE TIBAGI MONTANTE JUSANTE,UHETIBAGIMON,UHE TIBAGI MONTANTE JUSANTE,-24.5275,-50.4072,,,Brazil,WHOS,Rio Parana
826,0-76-4-64198000,UHE JURUMIRIM FAZENDA AGROLIN,UHEJURUMIRIM,UHE JURUMIRIM FAZENDA AGROLIN,-23.7858,-49.0558,,,Brazil,WHOS,Rio Parana
827,0-76-4-86125050,PCH MORRO GRANDE MONTANTE,PCHMORROGRAN,PCH MORRO GRANDE MONTANTE,-28.5486,-51.3017,,,Brazil,WHOS,
828,0-76-4-61991000,UHE AGUA VERMELHA PORTO PONTAL,UHEAGUAVERME,UHE AGUA VERMELHA PORTO PONTAL,-20.1664,-49.6533,,,Brazil,WHOS,Rio Parana
829,0-76-4-58429500,PCH PIABANHA BARRAMENTO,PCHPIABANHAB,PCH PIABANHA BARRAMENTO,-22.2094,-43.1386,,,Brazil,WHOS,
830,18,Paso de la Patria,PasodelaPatr,Paso de la Patria,-27.3333333333333,-58.5833333333333,,,Argentina,INA,Rio Parana
831,0-76-4-81630000,MIRACATU,MIRACATU,MIRACATU,-24.2811,-47.4606,,,Brazil,WHOS,
832,0-76-4-82410000,PCH ITAPOCUZINHO IIA MONTANTE,PCHITAPOCUZI,PCH ITAPOCUZINHO IIA MONTANTE,-26.2944,-49.1567,,,Brazil,WHOS,
833,0-76-4-61833000,UHE AGUA VERMELHA RIBEIRAO PRETO,UHEAGUAVERME,UHE AGUA VERMELHA RIBEIRAO PRETO,-21.1017,-47.7586,,,Brazil,WHOS,Rio Parana
834,1044,Valentín,Valentín,Valentín,-31.27515,-57.13005,,,Uruguay,INA,Rio Uruguay
835,0-76-4-56599000,PCH RIO PIRACICABA RIO TURVO,PCHRIOPIRACI,PCH RIO PIRACICABA RIO TURVO,-19.9967,-43.2347,,,Brazil,WHOS,
836,0-76-4-73674500,CGH FLOR DO MATO BARRAMENTO,CGHFLORDOMAT,CGH FLOR DO MATO BARRAMENTO,-26.8489,-51.8753,,,Brazil,WHOS,Rio Uruguay
837,2198,Aº Batel en Paso Cerrito,AºBatelenPas,Aº Batel en Paso Cerrito,-29.0311111111111,-58.7883333333333,,,Argentina,INA,Rio Parana
838,2846,Río Pilcomayo - Misión La Paz,RíoPilcomayo,Río Pilcomayo - Misión La Paz,-22.3775,-62.5236111111111,,,Argentina,INA,Rio Paraguay
839,0-76-4-58519050,PCH MONTE SERRAT MONTANTE 2,PCHMONTESERR,PCH MONTE SERRAT MONTANTE 2,-21.9675,-43.3736,,,Brazil,WHOS,
840,0-76-4-61890800,PCH SAO JOSE MONTANTE 2,PCHSAOJOSEMO,PCH SAO JOSE MONTANTE 2,-22.0981,-46.5672,,,Brazil,WHOS,Rio Parana
841,0-76-0-3304557000000179,RIO DE JANEIRO - VILA MILITAR,RIODEJANEIRO,RIO DE JANEIRO - VILA MILITAR,-22.86138888,-43.41138888,,,Brazil,INMET,
842,0-76-4-65258000,PCH RIO TIMBO MONTANTE,PCHRIOTIMBOM,PCH RIO TIMBO MONTANTE,-26.6144,-50.6761,,,Brazil,WHOS,Rio Parana
843,0-76-4-2548079,CGH MARUMBI GUARATUBA,CGHMARUMBIGU,CGH MARUMBI GUARATUBA,-25.8453,-48.5803,,,Brazil,WHOS,
844,0-76-4-65365801,UHE GOV. BENTO MUNHOZ R5 PORTO VITORIA,UHEGOV.BENTO,UHE GOV. BENTO MUNHOZ R5 PORTO VITORIA,-26.1653,-51.2281,,,Brazil,WHOS,Rio Parana
845,0-76-4-66170100,PCH CASCA II MONTANTE 2,PCHCASCAIIMO,PCH CASCA II MONTANTE 2,-15.3569,-55.3986,,,Brazil,WHOS,Rio Paraguay
846,0-76-0-4204202000000588,CHAPECO,CHAPECO,CHAPECO,-27.0853111,-52.6357111,,,Brazil,INMET,Rio Uruguay
847,0-76-0-3126000000000392,FLORESTAL,FLORESTAL,FLORESTAL,-19.88527777,-44.41694443,,,Brazil,INMET,
848,0-76-4-61448880,PCH POCO FUNDO BARRAMENTO,PCHPOCOFUNDO,PCH POCO FUNDO BARRAMENTO,-21.8064,-46.1353,,,Brazil,WHOS,Rio Parana
849,0-76-4-60335500,UHE MIRANDA RIO CLARO,UHEMIRANDARI,UHE MIRANDA RIO CLARO,-19.2375,-47.8017,,,Brazil,WHOS,Rio Parana
850,0-76-4-75205010,"PROP, PONTE RIO CONCEICAO","PROP,PONTERI","PROP, PONTE RIO CONCEICAO",-28.3839,-54.0325,,,Brazil,WHOS,Rio Uruguay
851,884,Ezeiza,Ezeiza,Ezeiza,-34.8551555555556,-58.5256805555556,,,Argentina,INA,Rio de la Plata
852,19019,MIRANDA,MIRANDA,MIRANDA,-18.9166667,-48.0333333,,,Brazil,SAR - Agência Nacional de Águas (ANA),Rio Parana
853,0-76-4-62900080,UHE TRES IRMAOS BARRAMENTO,UHETRESIRMAO,UHE TRES IRMAOS BARRAMENTO,-20.6711,-51.2986,,,Brazil,WHOS,Rio Parana
854,65,San Javier,SanJavier,San Javier,-27.8833333333333,-55.1333333333333,,,Argentina,INA,Rio Uruguay
855,0-76-4-41781950,PCH SERRA DAS AGULHAS JUSANTE,PCHSERRADASA,PCH SERRA DAS AGULHAS JUSANTE,-18.3489,-44.0283,,,Brazil,WHOS,
856,0-76-0-5102678000000143,CAMPO VERDE,CAMPOVERDE,CAMPO VERDE,-15.53138888,-55.13555555,,,Brazil,INMET,Rio Paraguay
857,0-76-0-3143302000W83437,MONTES CLAROS,MONTESCLAROS,MONTES CLAROS,-16.68638888,-43.84388888,,,Brazil,INMET,
858,877,Avellaneda,Avellaneda,Avellaneda,-34.7166805555556,-58.2933805555556,,,Argentina,INA,Rio de la Plata
859,0-76-4-61817004,UHE E. DA CUNHA SAO JOSE DO RIO PARDO,UHEE.DACUNHA,UHE E. DA CUNHA SAO JOSE DO RIO PARDO,-21.5739,-46.8803,,,Brazil,WHOS,Rio Parana
